,ID,Price,Levy,Manufacturer,Model,Prod. year,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11
7061,4235,61154,0,9,20,2012,2,3.6,111000,6.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
7062,4236,16935,642,4,162,2012,1,2.0,94408,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
7063,4239,18817,0,6,6,2012,2,1.8,123000,4.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
7064,4242,8154,753,18,178,2012,2,2.4,178892,4.0,1,2,8,0,0,1,0,0,0,0,0,0,0,0
7065,4258,14454,642,5,7,2012,2,2.0,165892,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7066,4264,6272,586,5,14,2012,2,1.8,149000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7067,4265,23104,642,5,43,2012,3,2.0,148794,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7068,4270,53314,1058,1,1,2012,1,3.5,65000,6.0,1,2,8,1,0,0,0,0,0,0,0,0,0,0
7069,4320,29793,0,6,8,2012,1,2.5,204800,4.0,3,2,8,0,0,1,0,0,0,0,0,0,0,0
7070,4333,4077,1363,1,61,2012,2,4.6,150909,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7071,4334,17663,87,6,28,2012,2,0.0,118000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7072,4339,18503,0,4,723,2012,1,2.0,243200,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
7073,4341,16621,781,6,76,2012,2,2.5,76000,4.0,2,1,8,0,0,1,0,0,0,0,0,0,0,0
7074,4355,4861,781,16,54,2012,2,2.5,260133,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7075,4359,20005,531,5,14,2012,2,1.6,143567,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7076,4371,470,531,15,37,2012,2,1.6,136712,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
7077,4372,9000,1268,6,726,2012,1,1.5,149000,4.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0
7078,4373,24775,0,6,8,2012,1,2.5,78560,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7079,4398,7000,875,6,44,2012,2,1.0,83000,3.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
7080,4399,8154,919,10,21,2012,3,3.0,103458,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7081,4402,17249,1141,5,59,2012,2,3.8,94055,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7082,4410,1019,781,15,107,2012,2,2.5,498435,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7083,4415,19130,781,6,8,2012,2,2.5,75000,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
7084,4422,251,919,13,31,2012,2,3.0,241344,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7085,4427,470,753,5,7,2012,1,2.4,202864,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7086,4429,17876,781,6,8,2012,2,2.5,125000,4.0,3,2,12,0,0,1,0,0,0,0,0,0,0,0
7087,4432,3293,1668,34,208,2012,2,5.7,202592,8.0,1,3,12,0,0,0,0,0,0,1,0,0,0,0
7088,4433,14740,531,5,254,2012,2,1.6,214400,4.0,2,2,10,0,1,0,0,0,0,0,0,0,0,0
7089,4454,14454,642,5,7,2012,2,2.0,165892,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7090,4457,18362,503,6,28,2012,2,1.5,99949,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7091,4459,8000,1268,6,28,2012,1,1.5,47000,4.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0
7092,4471,16308,586,5,14,2012,2,1.8,195200,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7093,4504,3607,781,6,8,2012,1,2.5,156518,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7094,4534,20385,781,5,24,2012,3,2.5,82260,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7095,4551,25000,0,6,740,2012,2,2.5,276800,6.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
7096,4554,18503,0,6,6,2012,2,1.8,160000,4.0,3,2,8,0,1,0,0,0,0,0,0,0,0,0
7097,4576,9252,1268,6,28,2012,1,1.5,144000,4.0,3,2,0,0,1,0,0,0,0,0,0,0,0,0
7098,4586,4234,753,5,7,2012,1,2.4,208627,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7099,4598,11917,586,6,6,2012,1,1.8,180000,4.0,1,2,10,0,1,0,0,0,0,0,0,0,0,0
7100,4600,627,503,3,30,2012,1,1.5,272189,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7101,4601,17562,0,5,14,2012,2,1.8,122000,4.0,2,2,8,0,0,1,0,0,0,0,0,0,0,0
7102,4603,12544,0,3,3,2012,1,1.3,81000,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
7103,4605,11604,781,6,472,2012,2,2.5,149000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7104,4613,21953,586,1,110,2012,1,1.8,208000,4.0,3,2,12,0,1,0,0,0,0,0,0,0,0,0
7105,4634,9565,919,7,10,2012,3,3.0,171221,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
7106,4636,20385,781,6,8,2012,2,2.5,85000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7107,4639,12980,531,5,14,2012,2,1.6,187500,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7108,4644,220,753,5,43,2012,2,2.4,221126,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
7109,4663,12112,586,2,50,2012,2,1.8,130000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7110,4672,31361,0,24,759,2012,2,3.3,52000,6.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
7111,4674,34811,1363,1,61,2012,2,4.6,229334,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7112,4685,24148,0,6,760,2012,5,1.8,262400,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
7113,4688,470,531,15,37,2012,2,1.6,136712,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7114,4690,24148,781,6,8,2012,1,2.5,90600,4.0,3,2,6,0,0,1,0,0,0,0,0,0,0,0
7115,4695,2195,586,6,6,2012,1,1.8,430278,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7116,4712,4234,642,12,400,2012,2,2.0,307072,4.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
7117,4726,392,781,6,8,2012,1,2.5,314373,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7118,4741,1725,1363,7,47,2012,3,4.6,180659,8.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7119,4751,32302,0,5,768,2012,2,3.0,122000,6.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7120,4769,2901,503,3,30,2012,1,1.5,146403,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7121,4817,26657,919,7,47,2012,3,3.0,271701,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7122,4824,21326,586,6,273,2012,1,1.8,197000,4.0,3,2,8,0,0,0,0,0,1,0,0,0,0,0
7123,4832,8311,642,5,7,2012,6,2.0,36545,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7124,4842,282,753,5,7,2012,1,2.4,93816,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7125,4846,314,1474,36,264,2012,2,5.0,82925,8.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
7126,4847,549,1058,7,133,2012,2,3.5,256958,6.0,1,3,12,0,0,0,0,0,0,1,0,0,0,0
7127,4861,14301,781,5,24,2012,3,2.5,59304,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
7128,4876,14740,642,5,106,2012,2,2.0,156000,4.0,1,2,8,0,0,0,0,0,0,0,0,0,0,1
7129,4878,20000,0,18,178,2012,1,2.4,11111,2.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
7130,4882,470,586,6,6,2012,1,1.8,373634,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
7131,4888,18503,781,12,91,2012,2,2.5,85000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7132,4898,627,586,1,110,2012,1,1.8,142394,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
7133,4900,6743,641,18,178,2012,2,2.0,345673,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7134,4901,10663,1268,6,28,2012,1,1.5,122000,4.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7135,4903,16621,0,5,568,2012,2,1.8,182400,4.0,4,2,8,0,0,1,0,0,0,0,0,0,0,0
7136,4905,21012,0,34,718,2012,2,3.6,160000,6.0,2,2,4,0,0,0,0,0,0,0,1,0,0,0
7137,4918,13485,642,12,25,2012,2,2.0,65000,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7138,4934,220,919,7,47,2012,3,3.0,209072,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7139,4936,392,781,6,8,2012,1,2.5,314373,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7140,4954,20385,0,6,325,2012,2,2.5,65990,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7141,4960,17249,753,5,782,2012,1,2.4,128300,4.0,2,2,8,0,0,1,0,0,0,0,0,0,0,0
7142,4976,24775,753,3,49,2012,2,2.4,104852,4.0,2,1,8,1,0,0,0,0,0,0,0,0,0,0
7143,4991,627,1058,7,10,2012,3,3.5,318285,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
7144,4992,52059,1363,1,61,2012,2,4.6,229334,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7145,4994,10506,642,2,50,2012,3,2.0,355272,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7146,4995,20385,586,6,6,2012,1,1.8,95992,4.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0
7147,5012,24462,0,2,78,2012,5,1.4,160000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
7148,5021,12544,586,5,232,2012,2,1.8,158000,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
7149,5023,8154,174,3,454,2012,2,1.3,116000,4.0,3,2,10,0,1,0,0,0,0,0,0,0,0,0
7150,5034,5959,781,6,76,2012,2,2.5,159901,4.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
7151,5049,1176,531,33,206,2012,2,1.6,115754,4.0,1,2,12,0,0,0,0,0,0,0,0,1,0,0
7152,5051,4391,642,12,25,2012,3,2.0,198253,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7153,5052,15125,642,2,51,2012,3,2.0,201892,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7154,5058,1000,0,3,194,2012,2,0.1,5000,1.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0
7155,5061,3136,781,6,8,2012,1,2.5,268683,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7156,5075,3293,475,23,82,2012,2,1.4,157317,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7157,5093,15681,753,18,178,2012,2,2.4,121000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7158,5104,9092,125,2,171,2012,2,1.6,30089,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7159,5110,14113,642,4,162,2012,1,2.0,203770,4.0,1,2,10,0,1,0,0,0,0,0,0,0,0,0
7160,5115,20005,531,5,14,2012,2,1.6,147718,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7161,5127,470,753,5,7,2012,1,2.4,202864,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7162,5173,157,919,7,47,2012,3,3.0,145227,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7163,5182,7840,174,3,3,2012,2,1.3,108000,4.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0
7164,5183,10000,1198,15,320,2012,2,1.2,29000,3.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7165,5188,17249,753,5,7,2012,1,2.4,69805,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7166,5189,19369,781,5,24,2012,3,2.5,205425,4.0,1,2,4,0,0,0,0,0,1,0,0,0,0,0
7167,5212,22894,0,5,7,2012,1,2.4,88300,6.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
7168,5222,10036,0,6,28,2012,1,1.5,141000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7169,5230,16621,448,3,156,2012,2,1.3,172800,4.0,3,2,8,0,1,0,0,0,0,0,0,0,0,0
7170,5236,24775,781,6,802,2012,2,2.5,100000,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7171,5240,18422,503,6,28,2012,2,1.5,107000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7172,5245,18503,586,6,6,2012,1,1.8,89000,4.0,3,2,10,0,0,1,0,0,0,0,0,0,0,0
7173,5250,18817,0,6,6,2012,2,1.8,230400,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
7174,5259,21103,642,5,43,2012,3,2.0,119310,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7175,5263,12858,1363,1,61,2012,2,4.6,255406,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7176,5275,7700,174,3,3,2012,2,1.3,81000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7177,5280,28225,0,7,129,2012,2,3.0,160000,6.0,2,1,16,0,0,1,0,0,0,0,0,0,0,0
7178,5284,19757,0,6,6,2012,1,1.8,1360000,4.0,1,2,10,0,0,1,0,0,0,0,0,0,0,0
7179,5287,16160,531,5,14,2012,2,1.6,68976,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7180,5302,9879,1058,6,18,2012,2,3.5,285186,6.0,1,2,12,1,0,0,0,0,0,0,0,0,0,0
7181,5312,4077,781,6,8,2012,2,2.5,200870,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7182,5314,1176,781,4,40,2012,2,2.5,109536,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7183,5315,25716,642,4,40,2012,1,2.0,145814,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7184,5327,7527,642,5,7,2012,6,2.0,453075,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7185,5329,15681,781,12,809,2012,2,2.5,154000,5.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
7186,5340,862,781,15,107,2012,2,2.5,97627,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7187,5346,20542,642,2,154,2012,2,2.0,153136,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7188,5365,24738,586,1,110,2012,1,1.8,47286,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7189,5413,157,1363,1,61,2012,2,4.6,189704,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7190,5415,7213,174,3,3,2012,1,1.3,135000,4.0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
7191,5419,157,919,7,47,2012,3,3.0,145227,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7192,5423,34184,1058,7,10,2012,2,3.5,145000,6.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
7193,5437,19416,531,5,14,2012,2,1.6,113516,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7194,5443,1490,753,5,7,2012,2,2.4,180067,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7195,5452,12858,1363,1,61,2012,2,4.6,255406,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7196,5466,392,781,6,8,2012,1,2.5,116413,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7197,5467,15367,919,7,129,2012,2,3.0,209224,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
7198,5496,21012,0,1,110,2012,1,1.5,158000,4.0,1,2,10,0,1,0,0,0,0,0,0,0,0,0
7199,5507,21639,475,2,78,2012,5,1.4,123000,4.0,2,2,12,0,1,0,0,0,0,0,0,0,0,0
7200,5511,22947,642,5,43,2012,3,2.0,146526,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7201,5515,21181,642,20,70,2012,3,2.0,114853,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7202,5530,31361,0,24,759,2012,2,3.3,52000,6.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
7203,5540,21326,0,6,6,2012,1,1.8,191200,4.0,3,2,8,0,1,0,0,0,0,0,0,0,0,0
7204,5545,9408,174,6,28,2012,1,1.3,80000,4.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7205,5567,12544,0,23,515,2012,2,1.4,120000,4.0,4,2,8,0,0,0,0,0,0,1,0,0,0,0
7206,5595,21796,586,1,110,2012,1,1.8,105000,8.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
7207,5606,627,503,3,30,2012,1,1.5,272189,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7208,5613,21326,781,6,8,2012,2,2.5,90000,4.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
7209,5641,25089,753,5,43,2012,2,2.4,159000,6.0,1,2,10,1,0,0,0,0,0,0,0,0,0,0
7210,5650,17249,753,5,7,2012,2,2.4,123869,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7211,5657,16383,642,6,28,2012,2,2.0,92400,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7212,5662,26030,0,1,110,2012,1,1.8,326400,4.0,2,2,10,0,1,0,0,0,0,0,0,0,0,0
7213,5668,13172,586,6,6,2012,1,1.8,150400,4.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0
7214,5670,941,1058,1,1,2012,1,3.5,232357,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7215,5678,11917,586,6,6,2012,1,1.8,102000,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
7216,5682,28225,0,6,8,2012,1,2.5,156816,4.0,3,2,12,0,0,1,0,0,0,0,0,0,0,0
7217,5693,19823,503,6,28,2012,2,1.5,63000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7218,5706,627,781,6,8,2012,1,2.5,151195,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7219,5713,17449,642,2,51,2012,3,2.0,152595,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7220,5723,18817,0,6,27,2012,1,1.5,112000,4.0,1,2,10,0,1,0,0,0,0,0,0,0,0,0
7221,5731,627,1058,7,10,2012,3,3.5,318285,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
7222,5733,784,781,4,4,2012,1,2.5,95349,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
7223,5735,4077,1363,1,61,2012,2,4.6,150909,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7224,5743,21639,1058,15,491,2012,2,3.5,132000,6.0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
7225,5757,627,475,2,78,2012,1,1.4,188419,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
7226,5759,24148,0,6,845,2012,1,1.8,80000,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
7227,5761,8154,919,10,21,2012,3,3.0,103458,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7228,5766,13172,0,4,205,2012,2,1.6,88000,4.0,1,2,6,0,1,0,0,0,0,0,0,0,0,0
7229,5770,8154,174,3,3,2012,1,1.3,99000,4.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0
7230,5776,15053,475,2,50,2012,2,1.4,115200,4.0,2,2,8,0,0,1,0,0,0,0,0,0,0,0
7231,5778,23834,642,31,847,2012,2,2.0,192840,4.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7232,5786,24148,0,6,8,2012,2,2.5,160800,6.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7233,5789,4077,753,5,7,2012,1,2.4,259934,4.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7234,5790,22894,1086,2,308,2012,2,3.6,131200,6.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0
7235,5795,10663,586,6,6,2012,1,1.8,87000,4.0,1,2,7,0,1,0,0,0,0,0,0,0,0,0
7236,5808,8000,875,6,44,2012,2,1.0,18000,3.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7237,5814,8311,364,18,64,2012,2,1.0,197687,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7238,5817,9879,1058,6,18,2012,1,3.5,157211,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7239,5820,13015,781,6,8,2012,1,2.5,118882,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7240,5822,2352,503,3,30,2012,1,1.5,146403,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
7241,5824,2666,642,13,210,2012,2,2.0,292331,4.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
7242,5825,8000,875,6,44,2012,2,1.0,195000,3.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7243,5828,9000,1268,3,454,2012,1,1.5,83000,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
7244,5832,21326,0,6,27,2012,2,1.5,162000,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
7245,5833,15053,0,18,178,2012,2,2.4,178528,6.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
7246,5843,627,1363,1,61,2012,2,4.6,150909,8.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7247,5847,21953,781,6,8,2012,2,2.5,110000,4.0,2,2,10,0,0,1,0,0,0,0,0,0,0,0
7248,5849,27911,0,6,8,2012,1,2.5,122000,6.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0
7249,5863,706,753,18,178,2012,1,2.4,224706,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7250,5865,392,781,6,8,2012,1,2.5,314373,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7251,5870,46728,0,6,18,2012,1,3.5,114000,4.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7252,5876,220,586,1,110,2012,1,1.8,149981,4.0,1,2,12,0,1,0,0,0,0,0,0,0,0,0
7253,5904,706,753,5,7,2012,1,2.4,243051,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7254,5906,8154,919,10,21,2012,3,3.0,103458,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7255,5916,26927,642,5,43,2012,3,2.0,88651,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7256,5922,6272,586,2,50,2012,2,1.8,129023,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7257,5924,21639,0,2,78,2012,2,1.4,117000,4.0,1,2,8,0,1,0,0,0,0,0,0,0,0,0
7258,5997,28909,642,5,5,2012,3,2.0,120000,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7259,6001,2509,642,10,65,2012,2,2.0,237933,4.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
7260,6017,392,781,6,8,2012,1,2.5,314373,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7261,6028,23521,1058,6,18,2012,2,3.5,140966,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7262,6029,3136,919,7,47,2012,3,3.0,180251,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7263,6044,4861,1058,7,10,2012,3,3.5,128202,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
7264,6050,1254,642,5,14,2012,2,2.0,219773,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7265,6059,26657,919,7,47,2012,3,3.0,271701,6.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7266,6063,627,1058,7,10,2012,3,3.5,318285,6.0,1,1,12,0,0,1,0,0,0,0,0,0,0,0
7267,6068,18814,586,6,6,2012,1,1.8,193000,4.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
7268,6072,23521,781,6,8,2012,1,2.5,52000,4.0,3,2,12,0,0,1,0,0,0,0,0,0,0,0
7269,6076,24092,642,20,70,2012,3,2.0,78462,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7270,6100,18826,531,5,14,2012,2,1.6,116891,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7271,6106,9700,364,6,44,2012,2,1.0,135000,4.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7272,6107,314,781,16,54,2012,2,2.5,204579,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7273,6122,784,448,3,156,2012,1,1.3,321269,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
7274,6125,13485,781,12,25,2012,2,2.5,106000,5.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7275,6132,7527,875,6,276,2012,2,1.0,118000,3.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7276,6141,20071,0,6,6,2012,1,1.8,171200,4.0,1,2,9,0,1,0,0,0,0,0,0,0,0,0
7277,6145,6272,1268,3,3,2012,1,1.5,141302,4.0,3,2,2,0,1,0,0,0,0,0,0,0,0,0
7278,6147,34811,919,10,21,2012,3,3.0,70994,6.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7279,6148,14426,475,2,50,2012,2,1.4,108800,4.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0
7280,6150,784,781,4,4,2012,1,2.5,95349,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
7281,6160,17876,586,5,14,2012,2,1.8,80000,4.0,2,2,6,0,0,1,0,0,0,0,0,0,0,0
7282,6175,21699,642,2,154,2012,2,2.0,65006,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7283,6177,627,1363,1,61,2012,2,4.6,150909,8.0,1,1,12,1,0,0,0,0,0,0,0,0,0,0
7284,6199,12544,586,2,50,2012,2,1.8,216000,4.0,4,2,6,0,0,1,0,0,0,0,0,0,0,0
7285,6210,52059,1363,1,61,2012,2,4.6,229334,8.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7286,6230,4861,1058,7,10,2012,3,3.5,128202,6.0,1,3,12,0,0,1,0,0,0,0,0,0,0,0
7287,6238,627,586,1,110,2012,1,1.8,142394,4.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
7288,6245,31988,0,6,415,2012,1,2.5,85000,4.0,1,2,6,0,0,1,0,0,0,0,0,0,0,0
7289,6246,20266,531,5,14,2012,2,1.6,83198,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7290,6248,9252,781,6,8,2012,1,2.5,361035,4.0,1,2,12,0,0,1,0,0,0,0,0,0,0,0
7291,6249,23772,781,5,24,2012,3,2.5,54595,4.0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
7292,6250,15053,781,6,8,2012,1,2.5,142735,4.0,2,2,12,0,0,1,0,0,0,0,0,0,0,0
7293,6251,11917,531,5,14,2012,2,1.6,130658,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
7294,6268,26262,753,11,268,2012,2,2.4,91810,4.0,1,2,4,1,0,0,0,0,0,0,0,0,0,0
7295,6276,13589,531,5,14,2012,2,1.6,218000,4.0,1,2,4,0,0,1,0,0,0,0,0,0,0,0
