ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags
7940,47408,919,11,22,2012,1,3,3.0,134702,4.0,1,2,4
7941,17249,0,6,6,2011,2,1,1.8,175000,4.0,3,2,8
7942,8467,0,6,44,2003,2,2,1.3,125000,4.0,4,2,2
7943,15994,0,6,6,2010,3,1,1.8,191000,6.0,1,2,10
7944,1019,831,5,14,2017,3,2,1.6,25635,4.0,1,2,12
7945,24327,707,5,5,2011,1,3,2.0,177194,4.0,1,2,4
7946,627,1750,6,18,2008,3,1,3.3,277405,6.0,1,1,12
7947,941,586,5,14,2012,3,2,1.8,192357,4.0,1,2,12
7948,35000,0,7,10,2006,3,2,3.5,200000,6.0,2,3,2
7949,23521,0,6,6,2014,3,2,1.8,150000,4.0,1,2,8
7950,45436,639,5,5,2014,1,3,2.0,122904,4.0,1,2,4
7951,6272,0,7,143,1998,7,2,3.2,180264,6.0,1,3,2
7952,5802,0,16,166,2002,2,2,2.5,150000,4.0,1,1,2
7953,20266,531,5,14,2012,3,2,1.6,107523,4.0,1,2,4
7954,48697,765,5,5,2015,1,3,2.0,155797,4.0,1,2,4
7955,15681,891,5,7,2016,3,6,2.0,295509,4.0,1,2,4
7956,18817,0,6,6,2010,3,2,1.8,190000,4.0,1,2,12
7957,5018,0,19,160,2002,3,2,1.5,18065445,4.0,2,2,5
7958,51965,891,5,5,2016,1,3,2.0,59515,4.0,1,2,4
7959,12074,333,16,270,2014,1,1,2.0,131872,4.0,1,1,12
7960,941,753,5,7,2012,3,2,2.4,238139,4.0,1,2,12
7961,3763,779,6,8,2013,3,1,2.5,124912,4.0,1,2,12
7962,46518,831,20,130,2017,1,2,1.6,42763,4.0,1,2,4
7963,5018,779,6,8,2013,3,1,2.5,190549,4.0,1,2,12
7964,20385,1131,16,270,2013,1,1,2.0,140968,4.0,2,1,12
7965,40142,0,6,76,2016,1,2,2.5,27000,4.0,1,2,12
7966,4234,585,5,14,2013,3,2,1.8,142786,4.0,1,2,12
7967,14113,900,11,268,2015,1,2,2.4,72000,4.0,1,1,6
7968,43868,1003,20,130,2016,1,3,1.6,54496,4.0,1,2,4
7969,13799,1024,16,54,2010,1,2,2.5,140000,4.0,2,1,6
7970,42218,1091,5,24,2016,8,3,2.5,48800,4.0,1,2,4
7971,314,333,4,40,2014,3,1,2.0,124493,4.0,1,2,0
7972,12858,0,15,283,2012,2,2,1.8,160000,4.0,1,2,2
7973,20071,0,4,162,2013,2,1,2.0,63000,4.0,1,2,10
7974,11447,308,1,110,2014,2,1,1.8,132563,4.0,1,2,0
7975,62722,0,7,153,2015,1,2,3.5,0,8.0,2,1,0
7976,73131,831,3,30,2018,3,2,1.5,1036,4.0,1,2,4
7977,15900,836,5,5,2010,1,3,2.0,230314,4.0,1,2,4
7978,627,815,5,14,2011,1,2,1.8,172502,4.0,1,2,12
7979,1019,917,10,21,2013,1,3,3.0,137802,6.0,1,1,0
7980,44846,1110,5,5,2017,1,3,2.2,21037,4.0,1,2,4
7981,19130,0,6,6,2015,2,1,1.8,22720,4.0,1,2,0
7982,706,585,6,6,2013,2,1,1.8,105328,4.0,1,2,12
7983,16308,891,5,7,2016,3,6,2.0,268872,4.0,1,2,4
7984,15000,0,4,40,2010,3,2,2.5,22560,8.0,3,2,8
7985,1882,1053,7,10,2014,3,2,3.5,146395,6.0,1,3,12
7986,26971,1823,6,18,2018,1,2,3.5,47002,6.0,1,1,12
7987,17249,0,6,6,2011,3,1,1.8,130000,4.0,3,2,4
7988,25,0,3,3,2002,2,2,1.5,157000,4.0,1,2,5
7989,17249,0,7,58,2002,3,2,3.2,230000,6.0,2,3,10
7990,10976,1132,6,6,2006,2,1,1.5,135000,4.0,3,2,8
7991,5500,0,4,11,1991,4,3,2.5,11111111,4.0,4,3,0
7992,2587,449,2,50,2016,3,2,1.4,87973,4.0,1,2,12
7993,25274,503,6,28,2012,2,1,1.5,59200,4.0,1,2,4
7994,5331,0,8,140,1998,3,2,1.6,30000,4.0,4,2,5
7995,45633,831,20,130,2017,1,3,1.6,33575,4.0,1,2,4
7996,8781,0,8,305,1999,8,4,3.0,316500,6.0,1,2,6
7997,33575,891,5,43,2016,1,3,2.0,117470,4.0,1,2,4
7998,392,862,21,119,2011,1,2,2.5,183728,4.0,1,2,12
7999,14426,584,12,91,2014,3,2,1.8,67000,4.0,2,2,10
8000,6899,0,3,3,2004,3,2,1.3,160000,4.0,1,2,2
8001,10976,843,6,6,2008,3,1,1.5,184000,4.0,3,2,8
8002,49723,891,5,5,2016,1,3,2.0,142037,4.0,1,2,4
8003,47076,765,20,88,2015,1,3,2.0,118366,4.0,1,2,4
8004,9722,1273,6,8,2015,3,2,3.5,117451,6.0,1,2,12
8005,19444,1024,4,4,2010,1,1,2.5,85000,4.0,1,1,6
8006,314,834,6,26,2013,1,2,2.7,158870,4.0,1,3,12
8007,10976,0,21,1030,2003,7,2,1.3,950000,2.0,4,3,6
8008,12100,781,6,8,2012,3,1,2.5,178700,4.0,2,2,6
8009,4077,697,5,14,2015,3,2,1.8,115507,4.0,1,2,12
8010,549,1202,5,7,2017,3,2,2.4,54990,4.0,1,2,12
8011,3763,919,10,172,2012,1,2,3.0,161421,6.0,1,1,12
8012,12544,777,6,8,2014,3,2,2.5,107000,4.0,2,2,12
8013,7056,707,5,7,2011,3,6,2.0,82328,4.0,1,2,4
8014,314,586,6,6,2012,2,1,1.8,418667,4.0,1,2,12
8015,10000,4283,3,550,2007,8,2,2.4,141000,4.0,1,2,2
8016,4547,1850,7,10,2008,3,3,3.5,494317,6.0,1,1,12
8017,3600,0,4,632,1996,7,2,1.3,276000,4.0,4,2,0
8018,13877,473,2,50,2014,3,2,1.4,149875,4.0,1,2,4
8019,58018,0,6,971,2016,1,1,2.5,53000,4.0,2,1,12
8020,21326,585,6,6,2013,3,1,1.8,170000,4.0,1,2,0
8021,23521,1058,6,18,2012,1,2,3.5,140966,6.0,1,1,12
8022,5802,1055,7,10,2013,3,3,3.5,107800,6.0,1,3,12
8023,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2,12
8024,251,490,3,156,2011,2,1,1.3,216858,4.0,1,2,0
8025,9500,0,5,24,2005,8,2,2.4,240000,4.0,4,3,0
8026,8500,0,8,140,1998,2,2,1.6,150000,4.0,4,2,4
8027,7279,279,3,3,2015,6,1,1.3,138520,4.0,1,2,4
8028,11760,1185,5,24,2009,8,3,2.5,56552,4.0,1,2,4
8029,11290,0,6,6,2007,3,1,1.5,120000,4.0,1,2,6
8030,29122,924,20,88,2011,1,3,2.7,129793,4.0,1,2,4
8031,11290,891,5,7,2016,3,6,2.0,279787,4.0,1,2,4
8032,627,586,6,6,2012,2,1,1.8,435560,4.0,1,2,12
8033,2352,629,18,197,2015,3,2,1.6,133704,4.0,1,2,12
8034,27654,380,5,14,2014,3,2,1.6,85746,4.0,1,2,4
8035,392,1514,1,17,2011,3,2,4.6,202048,8.0,1,1,0
8036,26657,394,6,8,2014,3,1,2.5,26900,4.0,1,2,12
8037,40387,694,5,5,2014,1,3,2.2,56809,4.0,1,2,4
8038,1019,765,7,36,2015,1,2,2.0,37786,4.0,1,1,0
8039,20385,0,6,6,2015,2,1,1.8,186000,6.0,2,2,8
8040,66197,1327,5,24,2018,6,6,2.5,20930,4.0,1,2,4
8041,15060,765,5,7,2015,3,6,2.0,145744,4.0,1,2,4
8042,14113,0,37,576,1997,1,2,3.2,240000,6.0,1,1,6
8043,2509,1017,7,36,2017,1,2,2.0,44477,4.0,1,2,0
8044,22894,666,7,165,2014,3,3,2.1,58864,4.0,1,3,12
8045,11133,394,6,8,2014,3,1,2.5,179381,4.0,1,2,12
8046,6900,0,3,216,2002,8,2,2.3,0,4.0,1,2,4
8047,15210,463,6,6,2018,3,1,1.8,12416,4.0,1,2,12
8048,157,1131,4,40,2013,3,1,2.0,339920,4.0,1,2,0
8049,43655,1091,5,24,2016,6,3,2.5,145631,4.0,1,2,4
8050,5018,779,6,8,2013,3,1,2.5,190549,4.0,1,2,12
8051,7997,836,17,55,2010,3,3,2.0,53223,4.0,1,2,4
8052,17245,503,6,27,2012,2,1,1.5,75000,4.0,1,2,12
8053,14113,502,6,27,2013,2,1,1.5,135000,4.0,1,2,8
8054,17562,1077,12,25,2019,3,2,2.0,6565,4.0,1,2,12
8055,10663,0,6,28,2012,2,1,1.5,1000,4.0,1,2,2
8056,1646,1131,4,40,2013,3,1,2.0,174619,4.0,1,2,0
8057,12074,1537,6,18,2009,1,1,3.3,420550,6.0,1,1,12
8058,7683,1031,15,320,2013,2,2,1.2,151000,3.0,1,2,4
8059,13626,836,5,7,2010,3,2,2.0,193486,4.0,1,2,4
8060,15681,0,4,1034,1998,4,3,2.5,250000,4.0,4,3,0
8061,44213,770,5,43,2016,1,3,1.7,90924,4.0,1,2,4
8062,7527,125,15,37,2013,1,2,1.6,108222,4.0,1,1,0
8063,400,0,8,1035,1976,1,4,2.4,255888,8.0,4,2,10
8064,15367,584,5,14,2014,3,2,1.8,78222,4.0,2,2,10
8065,22580,1091,16,54,2016,1,2,2.5,53000,4.0,2,1,10
8066,50178,0,6,474,2012,11,3,3.0,104000,6.0,4,1,6
8067,23521,333,4,40,2014,3,1,2.0,122000,4.0,3,2,8
8068,3763,1850,7,47,2008,1,3,3.5,366869,6.0,1,1,12
8069,24302,642,2,154,2012,3,2,2.0,91654,4.0,1,2,4
8070,6272,0,7,808,2001,7,2,2.3,266085,4.0,4,3,2
8071,9408,0,10,211,2000,7,3,1.9,197000,4.0,4,2,4
8072,9252,765,5,7,2015,3,6,2.0,445734,4.0,1,2,4
8073,12858,0,8,137,2005,8,3,1.9,204000,4.0,4,2,8
8074,15681,891,5,7,2016,3,6,2.0,201876,4.0,1,2,4
8075,15053,890,18,178,2016,3,2,2.0,65089,4.0,1,2,4
8076,17876,1296,6,8,2008,3,2,2.4,141877,4.0,1,2,12
8077,56136,1017,7,33,2017,3,2,2.0,50963,4.0,1,3,12
8078,47531,1017,3,30,2017,3,2,2.0,48291,4.0,1,2,4
8079,43548,891,5,5,2016,1,3,2.0,135264,4.0,1,2,4
8080,15681,891,5,7,2016,3,6,2.0,261167,4.0,1,2,4
8081,16621,271,6,27,2014,2,1,1.5,96000,4.0,1,2,10
8082,18726,503,6,28,2012,2,2,1.5,101800,4.0,1,2,4
8083,10976,0,10,149,2005,7,2,1.8,55000,4.0,4,3,4
8084,392,629,15,37,2015,1,2,1.6,85944,4.0,1,1,0
8085,16443,1131,5,7,2013,3,2,2.0,162000,4.0,1,2,4
8086,3136,441,5,7,2015,3,1,2.4,187909,4.0,1,2,0
8087,11604,0,16,1036,2004,3,2,2.0,138000,4.0,1,1,2
8088,7995,0,15,128,2004,2,2,1.5,171000,4.0,1,2,4
8089,8467,0,15,128,2004,2,2,1.5,138000,4.0,3,2,4
8090,24029,707,20,88,2011,1,3,2.0,119000,4.0,1,2,4
8091,65858,517,1,1,2014,1,1,3.5,68800,6.0,2,3,10
8092,32945,447,3,3,2013,2,2,1.3,17150,4.0,1,2,4
8093,15035,707,5,7,2011,3,2,2.0,138111,4.0,1,2,4
8094,9000,687,17,55,2010,3,2,1.6,75000,4.0,1,2,4
8095,17249,1131,16,270,2013,1,2,2.0,112000,4.0,1,1,0
8096,45138,891,5,5,2016,1,3,2.0,140633,4.0,1,2,4
8097,27479,1203,11,22,2011,1,2,3.6,234000,4.0,1,2,4
8098,24775,0,49,757,2014,7,2,2.5,68000,4.0,2,2,12
8099,188,333,16,270,2014,1,1,2.0,0,4.0,1,1,0
8100,17876,1292,32,330,2016,1,3,3.0,84110,6.0,1,1,12
8101,43545,891,5,7,2016,3,2,2.0,78196,4.0,1,2,4
8102,94,1017,7,33,2017,3,2,2.0,1600,4.0,1,3,12
8103,17249,0,3,3,2012,2,1,1.5,160000,4.0,3,2,0
8104,12231,0,4,205,2011,2,2,1.6,154274,4.0,1,2,8
8105,16621,0,6,6,2011,2,1,1.8,102000,4.0,1,2,10
8106,120,1055,15,966,2013,8,2,3.5,74000,6.0,1,2,8
8107,27174,1003,2,171,2016,3,2,1.6,9607,4.0,1,2,4
8108,7840,0,15,75,2003,3,4,2.3,120000,6.0,2,2,8
8109,18189,0,6,8,2006,3,1,2.4,18600,4.0,1,2,8
8110,23521,779,6,8,2013,3,1,2.5,16960,4.0,1,2,10
8111,3607,831,15,334,2017,3,2,1.6,26965,4.0,1,2,12
8112,1568,1018,10,21,2011,1,3,3.0,270326,6.0,1,1,12
8114,17562,697,6,6,2015,3,2,1.8,132000,4.0,2,2,6
8115,60,0,26,109,2007,1,2,2.7,83000,6.0,1,3,12
8116,17876,0,6,8,2007,3,6,2.4,167435,4.0,2,2,6
8117,26657,919,7,47,2012,1,3,3.0,271701,6.0,1,1,12
8118,29163,781,5,24,2012,8,3,2.5,63308,4.0,1,2,4
8119,15577,639,2,50,2014,3,3,2.0,77192,4.0,1,2,4
8120,8515,1047,5,14,2007,3,2,1.6,140900,4.0,1,2,4
8121,18189,0,4,4,2008,1,1,2.5,175000,4.0,1,1,0
8122,6272,0,19,1037,1999,8,2,2.4,98000,4.0,2,2,4
8123,2430,1598,7,10,2008,3,3,3.0,175614,6.0,1,3,12
8124,4547,271,6,27,2014,2,1,1.5,196800,4.0,1,2,12
8125,25716,0,10,21,2008,1,2,3.0,125000,6.0,2,1,12
8126,16621,638,18,178,2014,3,2,2.0,38305,4.0,1,2,4
8127,23207,0,6,6,2013,3,1,1.8,70042,4.0,3,2,12
8128,11604,1017,5,7,2017,3,6,2.0,269689,4.0,1,2,4
8129,7840,0,7,384,2000,7,2,2.0,210508,4.0,4,3,4
8130,4547,919,7,690,2012,1,3,3.0,149171,6.0,1,1,12
8131,28830,380,5,14,2014,3,2,1.6,90823,4.0,1,2,4
8132,25089,781,6,8,2012,3,1,2.5,125678,4.0,2,2,12
8133,12281,687,2,55,2010,3,2,1.6,111897,4.0,1,2,4
8134,90,0,6,1038,2002,8,2,3.4,85000,6.0,1,1,4
8135,8781,761,6,6,2010,2,1,1.8,315000,4.0,1,2,12
8136,6899,1236,19,160,2011,2,2,1.3,74000,4.0,1,2,2
8137,3500,0,8,12,1998,3,4,2.0,0,4.0,4,2,2
8138,4077,0,12,1039,1999,3,2,2.3,4444,5.0,4,2,4
8139,18503,503,6,27,2012,2,1,1.5,91753,4.0,1,2,8
8140,4861,1324,6,18,2010,1,1,3.3,264877,6.0,1,1,12
8141,47810,891,5,43,2016,1,3,2.0,57000,4.0,1,2,4
8142,12544,642,4,220,2012,3,2,2.0,138664,4.0,1,2,0
8143,16621,271,6,27,2014,2,1,1.5,113000,4.0,3,2,9
8144,16481,815,6,6,2011,2,1,1.8,121000,4.0,1,2,7
8145,314,0,56,1040,1953,2,2,0.6,150000,4.0,4,3,1
8146,3500,0,7,405,1992,3,4,2.3,220000,4.0,4,3,2
8147,18422,642,6,28,2012,3,2,2.0,78200,4.0,1,2,4
8148,2666,1018,7,47,2011,1,3,3.0,0,6.0,1,1,12
8149,18800,125,5,112,2013,2,2,1.6,53000,4.0,2,2,10
8150,706,761,6,6,2010,2,1,1.8,73402,4.0,1,2,12
8151,23521,308,6,6,2014,2,1,1.8,152000,4.0,3,2,0
8152,21953,0,4,162,2013,2,5,2.0,133000,4.0,1,2,10
8153,11604,489,2,226,2016,3,2,1.0,31455,4.0,1,2,4
8154,18817,753,6,8,2012,3,2,2.4,72000,4.0,2,2,12
8155,13658,687,5,14,2010,3,2,1.6,115783,4.0,1,2,4
8156,24239,502,6,28,2013,2,2,1.5,69000,4.0,1,2,4
8157,10349,1888,10,125,2007,3,2,3.0,15000,6.0,2,3,10
8158,10976,0,6,6,2007,2,1,1.5,285000,4.0,3,2,4
8159,10976,0,4,11,1999,5,3,2.5,137000,4.0,4,3,2
8160,19296,862,5,24,2011,11,3,2.5,61805,4.0,1,2,4
8161,14113,1017,5,7,2017,3,6,2.0,31143,4.0,1,2,4
8162,157,1131,4,40,2013,3,1,2.0,215965,4.0,1,2,0
8163,16621,779,12,91,2013,3,2,2.5,153000,5.0,2,2,6
8164,16107,446,3,3,2014,2,2,1.3,35479,4.0,1,2,4
8165,5645,1288,2,45,2007,1,3,2.0,48563,4.0,1,2,4
8166,46251,1249,5,24,2017,6,3,2.5,83138,4.0,1,2,4
8167,941,167,12,711,2016,3,2,0.2,73722,4.0,1,2,12
8168,13485,0,19,150,2006,1,2,2.4,140000,4.0,2,1,8
8169,18503,777,16,54,2014,1,2,2.5,140000,4.0,1,1,12
8170,20005,583,5,14,2011,3,2,1.6,157421,4.0,1,2,4
8171,31317,777,5,24,2014,8,3,2.5,139328,4.0,1,2,4
8172,26180,629,5,14,2015,3,2,1.6,107899,4.0,1,2,4
8173,6743,1273,6,144,2015,3,2,3.5,122418,6.0,1,2,12
8174,7200,0,15,1042,2001,3,2,2.5,100000,6.0,1,3,2
8175,8154,1172,1,374,2011,3,2,3.5,259066,6.0,1,1,12
8176,10515,363,2,226,2014,2,2,1.0,57498,4.0,1,2,4
8177,17000,749,18,178,2014,3,2,2.4,99000,4.0,2,2,10
8178,15367,1024,5,24,2010,8,3,2.5,49140,4.0,1,2,4
8179,14113,0,10,520,2004,1,4,2.5,380000,6.0,2,1,12
8180,14113,0,13,98,2006,3,2,3.2,260000,12.0,2,2,12
8181,7527,0,3,3,2004,2,2,1.3,150000,4.0,1,2,4
8182,14166,1131,5,7,2013,3,2,2.0,206088,4.0,1,2,4
8183,5500,0,6,613,2003,3,2,2.0,109000,4.0,2,2,4
8184,20209,531,5,14,2012,3,2,1.6,108900,4.0,1,2,4
8185,38894,1131,5,5,2013,1,3,2.0,166476,4.0,1,2,4
8186,7840,836,5,7,2010,3,6,2.0,350070,4.0,1,2,4
8187,1098,761,6,122,2010,3,2,1.8,346078,4.0,1,2,12
8188,10976,843,6,6,2008,2,1,1.5,100914,4.0,1,2,12
8189,21953,781,6,8,2012,3,2,2.5,12300,4.0,2,2,12
8190,4234,1307,2,239,2015,3,2,3.6,159094,6.0,1,2,12
8191,627,2658,34,208,2016,7,2,6.4,33238,8.0,1,3,12
8192,9095,0,6,695,2005,8,4,1.8,27000,4.0,1,1,10
8193,18189,0,32,425,2007,1,2,4.2,256000,8.0,2,1,6
8194,19757,1820,3,216,2019,3,2,3.5,13994,6.0,1,2,12
8195,13000,642,4,162,2012,2,1,2.0,208000,4.0,3,2,8
8196,3763,891,1,265,2016,3,2,2.0,58328,4.0,1,3,12
8197,941,1811,1,61,2010,1,2,4.6,260771,8.0,1,1,0
8198,14113,447,3,156,2013,3,1,1.3,44000,4.0,2,2,8
8199,20385,0,6,8,2012,3,1,2.5,320000,4.0,3,2,6
8200,2666,900,34,395,2015,3,2,2.4,101394,4.0,1,2,12
8201,1098,394,6,8,2014,3,1,2.5,398069,4.0,1,2,12
8202,9938,639,5,7,2014,3,6,2.0,493905,4.0,1,2,4
8203,1568,1172,7,10,2011,7,3,3.5,226251,6.0,1,3,12
8204,706,574,3,156,2010,2,1,1.3,189571,4.0,1,2,0
8205,23521,765,16,704,2015,1,2,2.0,115000,6.0,2,2,12
8206,13172,891,5,7,2016,3,6,2.0,410137,4.0,1,2,4
8207,12544,2188,7,47,2007,1,2,3.5,246400,6.0,2,1,8
8208,25763,777,5,24,2014,8,3,2.5,273500,4.0,1,2,4
8209,29793,1077,6,13,2019,1,2,2.0,4330,4.0,1,2,12
8210,9252,765,5,7,2015,3,6,2.0,603446,4.0,1,2,4
8211,13015,0,7,443,2005,3,6,2.5,235000,6.0,2,3,0
8212,36065,1055,1,1,2013,1,1,3.5,0,6.0,1,1,0
8213,14113,0,7,1044,2006,3,2,1.8,140000,4.0,2,3,0
8214,47982,1356,7,335,2014,1,2,4.6,121382,8.0,1,1,12
8215,26030,0,6,1045,2016,2,2,1.5,55000,4.0,2,2,12
8216,21012,0,6,8,2009,3,1,2.4,251200,4.0,1,2,8
8217,23138,836,5,43,2010,1,3,2.0,221000,4.0,1,2,4
8218,4265,419,15,227,2013,2,2,1.2,187175,4.0,1,2,4
8219,27504,1003,5,14,2016,3,6,1.6,74909,4.0,1,2,4
8220,941,1053,7,10,2014,3,3,3.5,184467,6.0,1,3,12
8221,7213,0,12,193,2002,2,2,2.0,190000,4.0,4,2,6
8222,6429,779,6,8,2013,3,1,2.5,234218,4.0,1,2,12
8223,12544,1750,6,18,2008,3,1,3.3,334414,6.0,1,1,12
8224,20071,1003,5,14,2016,3,2,1.6,72507,4.0,1,2,4
8225,26999,707,5,5,2011,1,3,2.0,164651,4.0,1,2,4
8226,31988,3015,58,1046,2017,7,2,6.3,419200,12.0,1,3,12
8227,4547,1017,5,14,2017,3,2,2.0,115974,4.0,1,2,12
8228,14113,0,7,1047,2000,7,4,5.0,245000,8.0,2,3,10
8229,251,584,5,14,2014,3,2,1.8,40963,4.0,1,2,12
8230,2901,586,2,50,2012,3,2,1.8,181550,4.0,1,2,12
8231,5645,781,6,8,2012,3,2,2.5,230336,4.0,1,2,12
8232,188,1172,1,1,2011,1,1,3.5,101816,6.0,1,1,12
8233,12231,503,6,48,2012,2,2,1.5,136640,4.0,1,2,8
8234,12858,380,4,205,2014,2,2,1.6,56000,4.0,1,2,10
8235,220,1185,4,4,2009,1,1,2.5,193614,4.0,1,2,0
8236,3763,1850,7,47,2008,1,3,3.5,366869,6.0,1,1,12
8237,18422,503,6,28,2012,2,2,1.5,103000,4.0,1,2,4
8238,706,1018,10,38,2011,3,2,3.0,163739,6.0,1,1,12
8239,26030,382,2,78,2017,2,1,1.5,52062,4.0,1,2,0
8240,220,574,3,156,2010,2,1,1.3,184250,4.0,1,2,0
8241,43868,1003,20,130,2016,1,2,1.6,70940,4.0,1,2,4
8242,314,583,18,197,2011,3,2,1.6,0,4.0,1,2,12
8243,40769,1327,6,8,2018,3,2,2.5,43000,4.0,2,2,12
8244,42764,696,5,5,2013,1,3,2.2,164593,4.0,1,2,4
8245,79971,1714,7,153,2017,1,2,3.5,33000,6.0,2,1,12
8246,1700,0,8,140,1994,3,4,1.6,0,4.0,4,2,2
8247,101923,0,36,1048,2020,1,2,2.0,0,4.0,2,1,12
8248,24462,1077,6,13,2019,1,2,2.0,10610,4.0,1,2,12
8249,10976,1268,6,28,2012,2,1,1.5,67000,4.0,3,2,4
8250,251,125,15,37,2013,1,2,1.6,153888,4.0,1,1,0
8251,22567,449,2,171,2016,2,2,1.4,94793,4.0,1,2,4
8252,1098,1793,7,301,2011,3,2,5.5,274563,8.0,1,3,12
8253,5959,2004,7,1049,1998,3,2,2.4,1700000,6.0,1,3,6
8254,6909,876,2,50,2009,3,2,1.8,119484,4.0,1,2,4
8255,15530,502,6,28,2013,2,2,1.5,179000,4.0,1,2,4
8256,862,2455,1,17,2008,1,2,4.7,280354,8.0,1,1,0
8257,40556,1017,5,43,2017,1,3,2.0,48089,4.0,1,2,4
8258,18817,836,10,1050,2010,3,3,2.0,197000,4.0,4,2,0
8259,6586,0,3,49,1998,1,6,2.0,100000,4.0,1,1,12
8260,20005,583,5,14,2011,3,2,1.6,106616,4.0,1,2,4
8261,16778,765,2,51,2015,1,6,2.0,34328,4.0,1,2,4
8262,26657,777,21,440,2014,1,2,2.5,101435,4.0,1,2,10
8263,21953,1327,15,243,2011,1,2,4.0,79633,6.0,1,1,6
8264,22357,1131,2,51,2013,1,3,2.0,121042,4.0,1,2,4
8265,1568,1172,6,18,2011,1,1,3.5,342622,6.0,1,1,12
8266,1568,505,4,40,2018,3,1,2.0,93453,4.0,1,2,12
8267,19933,531,5,14,2012,3,2,1.6,134000,4.0,1,2,4
8268,2509,1399,1,1,2010,1,1,3.5,315270,6.0,1,1,12
8269,20385,0,12,942,2014,3,2,1.8,70000,4.0,2,2,12
8270,392,394,6,8,2014,7,1,2.5,374808,4.0,1,2,12
8271,95739,1176,5,5,2019,8,2,2.2,9087,4.0,1,2,4
8272,45872,1017,3,30,2017,7,2,2.0,57895,4.0,1,2,4
8273,941,862,12,25,2011,3,3,2.5,175389,5.0,1,2,12
8274,39201,779,16,473,2013,3,2,2.5,114350,4.0,1,1,0
8275,251,753,5,7,2012,3,2,2.4,151782,4.0,1,2,12
8276,59586,1055,1,9,2013,1,2,3.5,111460,6.0,2,1,12
8277,48610,1391,7,115,2012,3,2,4.7,43000,8.0,2,3,12
8278,47107,765,5,7,2015,3,2,2.0,59000,4.0,1,2,4
8279,1333,900,19,150,2015,1,2,2.4,51141,4.0,1,2,12
8280,7213,862,4,40,2011,3,1,2.5,224000,4.0,2,2,12
8281,3607,781,6,8,2012,3,1,2.5,156518,4.0,1,2,12
8282,26971,1820,6,26,2019,3,2,3.5,18555,6.0,1,1,12
8283,14834,531,5,14,2012,3,2,1.6,131443,4.0,1,2,4
8284,14454,583,5,14,2011,3,2,1.6,128980,4.0,1,2,4
8285,706,761,6,6,2010,2,1,1.8,73402,4.0,1,2,12
8286,11604,777,4,40,2014,3,2,2.5,176000,4.0,2,2,10
8287,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1,12
8288,34811,919,10,21,2012,1,3,3.0,70994,6.0,1,1,0
8289,18817,0,3,30,2012,3,1,1.5,180000,4.0,3,2,8
8290,34497,697,7,19,2012,8,3,2.2,196000,8.0,2,3,8
8291,9565,1079,12,400,2018,3,2,2.0,70098,4.0,1,2,12
8292,706,639,16,270,2014,1,2,2.0,64923,4.0,1,1,12
8293,19444,0,7,19,2006,8,3,2.2,259000,6.0,2,3,4
8294,3293,761,6,6,2010,2,1,1.8,159382,4.0,1,2,12
8295,784,448,3,156,2012,2,1,1.3,321269,4.0,1,2,0
8296,12858,1018,7,690,2011,1,3,3.0,137270,6.0,1,1,12
8297,2700,0,50,724,1990,11,2,2.0,500000,4.0,4,1,0
8298,28043,831,2,51,2017,1,3,1.6,109953,4.0,1,2,4
8299,13328,738,2,50,2017,3,2,1.4,78667,4.0,1,2,12
8300,4704,738,2,50,2017,3,2,1.4,150453,4.0,1,2,12
8301,56177,690,3,30,2016,7,2,1.5,50497,4.0,1,2,4
8302,45473,780,12,25,2019,3,2,1.4,35000,4.0,2,2,12
8303,12231,0,15,1052,2006,1,2,2.0,160000,4.0,1,1,6
8304,141124,1575,7,649,2018,1,2,3.0,40000,6.0,2,1,12
8305,22580,1017,7,33,2017,3,2,2.0,50930,4.0,1,3,12
8306,17876,353,6,6,2015,3,1,1.8,203101,4.0,1,2,12
8307,1568,642,13,713,2012,1,3,2.0,167398,4.0,1,2,12
8308,5959,934,4,40,2015,3,2,2.5,150091,4.0,1,2,12
8309,4200,0,7,883,1985,3,4,2.0,284000,4.0,4,3,0
8310,14834,583,5,14,2011,3,2,1.6,147700,4.0,1,2,4
8311,9408,0,11,418,2003,1,6,3.7,32000,6.0,1,1,2
8312,16151,891,5,7,2016,3,6,2.0,286974,4.0,1,2,4
8313,23239,836,5,43,2010,1,3,2.0,124289,4.0,1,2,4
8314,4861,0,19,67,2002,1,2,2.0,180000,4.0,2,1,4
8315,14113,986,11,781,2010,1,2,2.4,240000,4.0,2,1,8
8316,68994,0,11,1053,2012,1,2,3.6,110000,8.0,4,1,2
8317,9565,397,1,110,2016,2,1,1.8,71904,4.0,1,2,0
8318,3450,753,2,2,2012,1,2,2.4,233733,4.0,1,2,12
8319,6269,1099,5,256,2010,3,2,2.7,93168,4.0,1,2,4
8320,24775,815,1,110,2011,2,1,1.8,80000,6.0,1,2,10
8321,784,917,10,21,2013,3,3,3.0,0,6.0,1,1,0
8322,25591,125,5,14,2013,3,2,1.6,81351,4.0,1,2,4
8323,18817,0,5,112,2013,2,2,1.6,80000,4.0,2,2,4
8324,15681,891,5,7,2016,3,6,2.0,295509,4.0,1,2,4
8325,627,1172,7,10,2011,3,3,3.5,134904,6.0,1,1,12
