ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags
14934,36228,1131,5,5,2013,1,3,2.0,174144,4.0,1,2,4
14941,6272,1131,4,40,2013,3,1,2.0,178000,4.0,2,2,10
14944,549,751,5,7,2013,3,2,2.4,166774,4.0,1,2,12
14950,24327,1131,20,70,2013,1,3,2.0,76788,4.0,1,2,4
14975,3293,1131,13,210,2013,3,2,2.0,151469,4.0,1,1,12
14976,19287,1131,4,1464,2013,3,1,2.0,97000,4.0,3,2,12
14977,51746,1055,7,10,2013,3,2,3.5,121600,8.0,1,3,10
14992,13172,585,6,6,2013,2,1,1.8,180000,4.0,2,2,8
14998,11604,0,6,28,2013,2,1,1.5,118000,4.0,3,2,4
14999,1490,1360,1,17,2013,1,2,4.6,154115,8.0,1,1,0
15009,50018,1131,5,5,2013,1,3,2.0,128197,4.0,1,2,4
15010,12231,474,2,50,2013,3,2,1.4,112000,4.0,2,2,12
15026,24571,1131,2,45,2013,1,3,2.0,153000,4.0,1,2,4
15036,36808,1131,20,88,2013,1,3,2.0,126116,4.0,1,2,4
15044,17876,779,12,91,2013,3,2,2.5,106293,6.0,2,2,12
15048,11917,125,4,40,2013,3,2,1.6,62000,4.0,2,2,6
15053,16621,585,5,14,2013,3,2,1.8,1456394,4.0,2,2,8
15056,392,917,10,21,2013,1,2,3.0,160813,6.0,1,1,12
15070,1803,1131,16,270,2013,3,2,2.0,333208,4.0,1,1,0
15088,19924,1131,5,43,2013,1,3,2.0,41204,4.0,1,2,4
15094,14426,585,5,14,2013,3,2,1.8,80000,4.0,1,2,6
15095,18826,125,5,14,2013,3,2,1.6,167137,4.0,1,2,4
15098,9361,779,12,676,2013,3,2,2.5,131000,5.0,2,2,10
15099,39750,1131,20,88,2013,1,3,2.0,94307,4.0,1,2,4
15106,23994,1131,5,43,2013,1,3,2.0,165003,4.0,1,2,4
15126,470,125,15,37,2013,1,2,1.6,108765,4.0,1,1,0
15136,2509,125,4,40,2013,3,2,1.6,358936,4.0,1,2,12
15151,2744,751,5,7,2013,3,1,2.4,126690,4.0,1,2,0
15155,282,1131,13,210,2013,3,2,2.0,157584,4.0,1,1,0
15158,20432,502,3,3,2013,2,2,1.5,79500,4.0,1,2,4
15177,1803,585,6,6,2013,2,1,1.8,184528,4.0,1,2,12
15184,392,1131,4,4,2013,1,2,2.0,69813,4.0,1,2,12
15186,3293,125,15,37,2013,1,2,1.6,153888,4.0,1,1,0
15199,9252,917,10,21,2013,1,3,3.0,88829,6.0,1,1,12
15232,31581,1131,5,43,2013,1,3,2.0,101042,4.0,1,2,4
15247,37984,1131,20,88,2013,1,3,2.0,105949,4.0,1,2,4
15251,392,1131,4,40,2013,3,1,2.0,128341,4.0,1,2,0
15265,8781,474,23,82,2013,2,2,1.4,123163,4.0,1,2,0
15288,54568,1360,1,17,2013,1,2,4.6,202651,8.0,1,1,0
15290,470,125,15,37,2013,3,2,1.6,108765,4.0,1,1,0
15292,1254,1055,6,18,2013,1,2,3.5,202861,6.0,1,1,12
15298,18189,0,6,6,2013,2,1,1.5,42000,4.0,1,2,8
15305,12544,1131,4,220,2013,2,2,2.0,215626,4.0,4,2,12
15339,10932,447,3,3,2013,6,1,1.3,147813,4.0,1,2,4
15341,17876,0,3,30,2013,3,1,1.5,93700,4.0,1,2,6
15344,9000,474,2,50,2013,3,2,1.4,89000,4.0,2,2,8
15349,9408,917,10,21,2013,1,3,3.0,88829,6.0,1,1,12
15359,28909,1131,5,5,2013,1,3,2.0,235300,4.0,1,2,4
15364,9565,1304,10,21,2013,1,2,4.4,125538,8.0,1,1,12
15367,5018,779,6,8,2013,3,1,2.5,190549,4.0,1,2,12
15383,26324,1131,2,51,2013,1,3,2.0,132969,4.0,1,2,4
15397,4077,1131,4,40,2013,3,1,2.0,320554,4.0,1,2,0
15402,9252,1267,6,28,2013,2,1,1.5,111000,4.0,3,2,8
15408,16383,502,6,28,2013,3,2,1.5,99600,4.0,1,2,4
15416,5018,502,3,30,2013,3,1,1.5,118240,4.0,1,2,0
15429,11917,779,6,76,2013,1,2,2.5,110019,4.0,1,2,12
15453,12074,1131,4,40,2013,3,1,2.0,161000,4.0,1,2,10
15458,25402,1131,4,40,2013,3,1,2.0,135000,4.0,3,2,12
15463,15367,585,5,14,2013,3,2,1.8,91200,4.0,2,2,6
15467,14113,0,6,28,2013,2,1,1.5,100000,4.0,3,2,6
15495,3607,125,15,37,2013,1,2,1.6,129128,4.0,1,1,0
15497,1960,751,2,45,2013,1,2,2.4,132429,4.0,1,2,12
15508,12544,125,18,197,2013,3,2,1.6,137000,4.0,1,2,4
15524,8467,0,19,158,2013,2,2,0.7,126400,3.0,1,3,2
15564,17249,779,12,91,2013,3,2,2.5,86847,5.0,1,2,12
15567,26927,1131,5,5,2013,1,3,2.0,149038,4.0,1,2,4
15575,2901,125,15,37,2013,1,2,1.6,166013,4.0,1,2,0
15587,2901,125,15,37,2013,1,2,1.6,166013,4.0,1,2,0
15591,17942,125,5,14,2013,3,2,1.6,196448,4.0,1,2,4
15593,28222,696,5,5,2013,1,3,2.2,140451,4.0,1,2,4
15676,14454,125,5,14,2013,3,6,1.6,223849,4.0,1,2,4
15681,4077,779,6,8,2013,3,2,2.5,167045,4.0,1,2,12
15688,21900,0,12,91,2013,3,2,2.5,124800,5.0,2,2,8
15702,22580,1131,4,40,2013,3,1,2.0,88660,4.0,1,2,12
15707,41629,917,36,264,2013,3,2,3.0,90000,4.0,1,2,4
15733,13485,125,5,254,2013,3,2,1.6,90000,4.0,1,2,10
15750,29793,917,7,62,2013,4,3,3.0,256000,6.0,1,3,0
15762,68681,0,6,1512,2013,11,6,4.0,71000,6.0,1,1,8
15782,21326,0,16,54,2013,1,2,2.5,116800,4.0,3,1,6
15783,392,174,21,261,2013,3,2,3.7,55858,6.0,1,1,12
15800,9408,1131,5,7,2013,3,6,2.0,48595,4.0,1,2,4
15804,549,1131,4,40,2013,3,1,2.0,216658,4.0,1,2,0
15815,392,779,6,8,2013,3,1,2.5,232032,4.0,1,2,12
15821,28222,1131,5,5,2013,1,3,2.0,60031,4.0,1,2,4
15839,5940,447,3,3,2013,2,1,1.3,117058,4.0,1,2,4
15845,2509,917,13,105,2013,2,2,3.0,158091,6.0,1,1,12
15849,17249,0,6,28,2013,3,1,1.5,78300,4.0,1,2,4
15866,22567,1131,2,154,2013,3,2,2.0,201612,4.0,1,2,4
15868,18189,0,5,782,2013,3,1,2.4,214400,4.0,2,2,12
15882,470,125,15,37,2013,3,2,1.6,108765,4.0,1,1,0
15901,15500,585,6,273,2013,6,1,1.8,303538,4.0,1,2,12
15902,23129,779,5,24,2013,6,3,2.5,197441,4.0,1,2,4
15934,40769,0,1,277,2013,3,1,2.5,8700,12.0,2,2,12
15941,26510,1131,5,5,2013,1,3,2.0,42582,4.0,1,2,4
15944,15681,1131,4,162,2013,2,1,2.0,150000,4.0,2,2,0
15966,4968,419,15,227,2013,2,2,1.2,96240,4.0,1,2,4
15985,12231,1131,4,220,2013,2,2,2.0,154000,4.0,1,2,6
16020,18817,0,5,7,2013,3,2,2.0,92479,4.0,2,2,10
16087,12544,751,18,178,2013,3,1,2.4,110898,4.0,1,2,12
16090,706,1194,6,26,2013,11,2,4.0,141008,6.0,1,3,0
16095,20698,917,13,31,2013,1,3,3.0,194342,6.0,1,1,12
16098,25716,474,2,78,2013,2,5,1.4,91000,4.0,3,2,10
16104,470,751,2,45,2013,1,2,2.4,236267,4.0,1,2,12
16111,3293,125,15,37,2013,1,2,1.6,153888,4.0,1,1,0
16126,16621,585,12,25,2013,3,2,1.8,68000,4.0,2,2,10
16133,23521,0,4,4,2013,1,2,1.6,192000,4.0,2,2,10
16156,14113,0,4,220,2013,2,2,2.0,136000,4.0,1,2,6
16161,13172,0,6,28,2013,2,1,1.5,185000,4.0,3,2,4
16164,1725,585,1,110,2013,2,1,1.8,188194,4.0,1,2,0
16171,11917,474,23,82,2013,7,2,1.4,93000,4.0,2,2,8
16189,10349,1267,6,28,2013,2,1,1.5,65000,4.0,1,2,12
16193,14586,502,6,28,2013,2,2,1.5,106500,4.0,1,2,4
16197,12231,0,3,3,2013,2,1,1.3,112000,4.0,3,2,8
16201,29156,1131,5,5,2013,1,3,2.0,224077,4.0,1,2,4
16203,9095,1131,21,223,2013,2,2,2.0,9000,4.0,2,2,9
16218,3763,779,6,8,2013,3,1,2.5,124912,4.0,1,2,12
16223,1019,1055,1,1,2013,1,1,3.5,138038,6.0,1,2,12
16225,16778,585,5,14,2013,3,2,1.8,70000,4.0,2,2,0
16233,28852,0,5,43,2013,1,2,2.4,150000,4.0,2,1,8
16249,14113,0,3,3,2013,3,1,1.5,160000,4.0,1,2,4
16264,17249,0,18,178,2013,3,2,2.4,95000,4.0,2,2,6
16267,8624,1131,5,7,2013,3,6,2.0,91475,4.0,1,2,4
16273,15685,0,3,3,2013,2,1,1.5,118507,4.0,1,2,4
16281,6743,779,1,277,2013,3,1,2.5,186554,4.0,1,2,12
16296,22260,751,2,154,2013,3,2,2.4,97907,4.0,1,2,4
16300,6899,1131,4,220,2013,2,2,2.0,144000,4.0,2,2,8
16359,34497,0,15,966,2013,8,4,3.5,45000,6.0,1,2,12
16367,3607,125,15,37,2013,1,2,1.6,129128,4.0,1,1,0
16399,549,1131,4,220,2013,3,2,2.0,280326,4.0,1,2,12
16411,18817,585,6,6,2013,2,1,1.8,10700,4.0,1,2,10
16416,941,834,6,426,2013,1,2,2.7,177894,4.0,1,1,12
16433,17249,585,5,14,2013,3,2,1.8,139867,4.0,1,2,0
16450,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2,12
16470,15367,751,18,178,2013,3,2,2.4,63000,4.0,1,2,8
16476,10349,779,12,91,2013,3,2,2.5,155283,4.0,2,2,12
16483,14113,751,5,7,2013,3,2,2.4,107855,4.0,2,2,8
16504,10964,502,6,28,2013,2,2,1.5,165900,4.0,1,2,4
16532,31449,1131,20,88,2013,1,3,2.0,101335,4.0,1,2,4
16548,19444,585,6,6,2013,2,1,1.8,138000,4.0,1,2,6
16564,18817,125,4,40,2013,3,2,1.6,152000,4.0,2,2,10
16576,6899,1131,5,7,2013,3,6,2.0,68633,4.0,1,2,4
16577,18422,502,6,28,2013,2,2,1.5,22878,4.0,1,2,4
16586,16935,779,12,91,2013,3,2,2.5,84000,6.0,2,2,12
16597,10349,1131,18,178,2013,3,2,2.0,50338,4.0,1,2,4
16639,27598,0,12,577,2013,3,2,3.6,101000,8.0,1,2,8
16641,40983,1131,5,5,2013,1,3,2.0,95000,4.0,1,2,4
16652,8467,1131,18,178,2013,3,2,2.0,61860,4.0,1,2,4
16661,392,585,6,6,2013,3,1,1.8,114526,4.0,1,2,12
16671,19444,0,6,6,2013,2,1,1.8,91200,4.0,1,2,0
16675,1176,751,5,7,2013,3,1,2.4,216208,4.0,1,2,0
16691,14740,1131,2,154,2013,3,2,2.0,38194,4.0,1,2,4
16706,15988,502,6,28,2013,6,1,1.5,44545,4.0,1,2,4
16726,1019,917,10,21,2013,1,3,3.0,137802,6.0,1,1,0
16728,29420,1131,5,5,2013,1,3,2.0,188000,4.0,1,2,4
16743,39750,917,11,22,2013,3,3,3.0,205989,4.0,1,2,4
16744,23521,1083,4,46,2013,7,2,3.6,156192,6.0,4,3,12
16763,12231,1267,6,28,2013,2,1,1.5,41000,4.0,1,2,6
16776,24462,1055,6,18,2013,1,1,3.5,371200,6.0,2,1,12
16777,12541,585,6,6,2013,2,1,1.8,90000,4.0,1,2,12
16779,26149,125,5,14,2013,3,2,1.6,56746,4.0,1,2,4
16785,30241,751,11,268,2013,1,2,2.4,100133,4.0,1,2,4
16797,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2,12
16841,23521,0,19,535,2013,1,2,2.0,60800,4.0,3,1,0
16846,25089,0,6,8,2013,3,1,2.5,75000,4.0,3,2,4
16847,17876,0,5,7,2013,3,1,2.4,162000,4.0,1,2,12
16856,1725,585,1,110,2013,2,1,1.8,188194,4.0,1,2,0
16863,470,585,1,110,2013,2,1,1.8,154059,4.0,1,2,0
16883,17158,1131,2,51,2013,1,3,2.0,177864,4.0,1,2,4
16905,1019,1055,1,1,2013,1,1,3.5,138038,6.0,1,2,12
16910,941,1055,1,1,2013,1,1,3.5,361603,6.0,1,2,12
16915,16308,1131,5,7,2013,3,2,2.0,194210,4.0,1,2,4
16925,21326,779,6,8,2013,3,2,2.5,72000,4.0,2,2,12
16954,20385,0,18,178,2013,3,1,2.4,88500,4.0,1,2,8
16963,31988,0,4,46,2013,7,2,3.7,150000,6.0,2,3,8
16967,941,502,3,3,2013,2,2,1.5,170466,4.0,1,2,12
16975,1882,779,12,25,2013,3,2,2.5,184821,5.0,1,2,12
16976,2509,751,5,7,2013,3,2,2.4,83013,4.0,1,2,12
16978,314,779,6,8,2013,3,1,2.5,225510,4.0,1,2,12
16982,941,1055,1,1,2013,1,1,3.5,361603,6.0,1,2,12
17009,1725,1131,10,65,2013,3,2,2.0,189259,4.0,1,3,12
17047,392,585,6,6,2013,3,1,1.8,114526,4.0,1,2,12
17060,14113,0,6,28,2013,2,1,1.5,100000,4.0,3,2,6
17063,784,751,5,7,2013,3,2,2.4,196882,4.0,1,2,12
17064,18817,502,6,27,2013,3,2,1.5,65000,4.0,3,2,10
17069,1725,585,1,110,2013,2,1,1.8,188194,4.0,1,2,0
17071,549,585,5,14,2013,3,2,1.8,142224,4.0,1,2,12
17078,14583,779,6,8,2013,3,1,2.5,131400,4.0,1,2,12
17081,26701,1055,4,184,2013,3,2,3.5,110439,4.0,1,2,4
17092,11200,779,6,8,2013,3,2,2.5,80000,4.0,2,2,8
17096,19444,1131,4,162,2013,3,1,2.0,101345,4.0,3,2,12
17103,1490,1360,1,17,2013,1,2,4.6,154115,8.0,1,1,0
17111,19121,125,5,14,2013,3,2,1.6,78633,4.0,1,2,4
17120,14800,0,26,1586,2013,8,2,2.0,162000,4.0,3,2,6
17131,18503,751,5,43,2013,1,2,2.4,124000,4.0,2,2,12
17135,5018,779,6,8,2013,3,1,2.5,190549,4.0,1,2,12
17142,15053,751,5,7,2013,3,1,2.4,61000,6.0,2,2,12
17155,23834,585,5,14,2013,3,2,1.8,168341,4.0,1,2,4
17168,27190,1131,2,154,2013,3,2,2.0,119150,4.0,1,2,4
17176,6586,585,6,6,2013,3,1,1.8,361445,4.0,1,2,12
17181,392,585,6,6,2013,3,1,1.8,114526,4.0,1,2,12
17187,5645,1131,16,270,2013,3,2,2.0,105523,4.0,1,1,0
17190,58332,1055,1,9,2013,1,2,3.5,165581,4.0,1,2,4
17235,21012,0,6,6,2013,3,2,1.8,128000,4.0,1,2,8
17258,25402,1131,10,65,2013,3,2,2.0,150000,4.0,2,1,12
17275,18817,585,5,14,2013,3,2,1.8,115000,4.0,2,2,12
17279,34811,779,6,76,2013,1,2,2.5,121400,4.0,2,2,6
17290,19444,0,6,6,2013,3,1,1.8,140607,4.0,1,2,12
17292,15681,0,12,25,2013,3,2,2.5,81200,5.0,4,2,12
17301,5802,1055,7,10,2013,3,3,3.5,107800,6.0,1,3,12
4,11726,446,3,3,2014,2,2,1.3,91901,4.0,1,2,4
8,1098,394,6,8,2014,3,1,2.5,398069,4.0,1,2,12
10,941,1053,7,10,2014,3,3,3.5,184467,6.0,1,3,12
28,19444,915,9,20,2014,1,3,3.0,175056,6.0,1,1,12
38,21326,382,5,7,2014,3,1,2.4,141000,4.0,2,2,12
48,38500,639,13,34,2014,1,2,2.0,87000,1.0,2,1,12
57,34657,777,5,24,2014,8,3,2.5,154672,4.0,1,2,4
66,3763,1053,7,47,2014,1,2,3.5,94362,6.0,1,3,12
72,21953,1187,3,30,2014,3,1,1.4,16000,8.0,1,1,10
76,36065,639,5,5,2014,1,3,2.0,69191,4.0,1,2,4
80,77775,1604,7,52,2014,1,2,5.5,433811,8.0,1,1,10
88,2901,473,2,50,2014,3,2,1.4,80827,4.0,1,2,12
113,11604,639,5,7,2014,3,6,2.0,346470,4.0,1,2,4
115,706,394,6,8,2014,3,1,2.5,115312,4.0,1,2,12
127,11604,639,5,7,2014,3,6,2.0,264872,4.0,1,2,4
128,314,259,2,78,2014,2,1,1.4,131893,4.0,1,2,0
134,1568,639,12,25,2014,3,3,2.0,82392,4.0,1,2,12
138,862,394,6,8,2014,3,1,2.5,130478,4.0,1,2,12
145,21012,308,6,6,2014,3,1,1.8,160000,4.0,1,1,4
161,627,915,13,98,2014,3,2,3.0,164488,6.0,1,1,12
163,3136,473,2,50,2014,3,2,1.4,156992,4.0,1,2,12
167,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1,12
171,1490,639,12,25,2014,6,3,2.0,113214,4.0,1,2,12
173,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1,12
178,25716,777,6,8,2014,3,2,2.5,115200,4.0,1,2,8
190,30063,639,5,43,2014,1,3,2.0,120000,4.0,1,2,4
195,12231,1266,6,28,2014,2,1,1.5,66000,4.0,3,2,4
203,26594,777,5,24,2014,8,3,2.5,179918,4.0,1,2,4
209,17923,473,2,50,2014,3,2,1.4,127842,4.0,1,2,4
228,862,333,4,40,2014,3,1,2.0,186048,4.0,1,2,0
232,14426,639,5,7,2014,3,6,2.0,169024,4.0,1,2,4
234,30734,1053,7,10,2014,3,3,3.5,200179,6.0,1,1,12
236,862,259,2,78,2014,1,1,1.4,133195,4.0,1,2,0
237,7464,247,3,3,2014,2,1,1.3,114950,4.0,1,2,4
289,1176,639,19,148,2014,2,2,2.0,136634,4.0,1,2,12
299,27284,0,6,151,2014,3,2,2.5,52000,4.0,2,2,12
307,1725,777,2,154,2014,3,2,2.5,310061,4.0,1,2,12
315,25591,380,5,14,2014,3,2,1.6,140000,4.0,1,2,4
331,1960,777,15,107,2014,3,2,2.5,127918,4.0,1,2,12
336,10036,639,5,7,2014,3,6,2.0,362868,4.0,1,2,4
338,10349,308,1,110,2014,2,1,1.8,132563,4.0,1,2,0
346,10660,271,3,3,2014,2,1,1.5,76525,4.0,1,2,4
354,31988,394,6,8,2014,3,1,2.5,51000,4.0,1,2,12
357,10663,1266,3,3,2014,2,1,1.5,114000,4.0,1,2,8
358,220,1053,7,10,2014,3,3,3.5,95987,6.0,1,1,12
377,1882,308,6,6,2014,2,1,1.8,263392,4.0,1,2,12
378,11133,394,6,8,2014,3,1,2.5,179381,4.0,1,2,12
397,23521,0,6,122,2014,3,2,1.8,40000,4.0,1,2,16
420,2274,247,3,156,2014,2,1,1.3,149970,4.0,1,2,0
446,16000,0,4,162,2014,2,1,2.0,272000,4.0,1,2,4
450,15994,777,6,8,2014,3,2,2.5,1440000,4.0,1,2,0
452,15367,0,4,184,2014,3,6,3.7,290000,6.0,1,1,8
456,1568,749,2,2,2014,1,2,2.4,251514,4.0,1,2,12
465,25089,777,6,8,2014,3,2,2.5,125000,4.0,2,2,12
468,5488,394,6,8,2014,3,1,2.5,109798,4.0,1,2,12
478,1725,584,5,14,2014,3,2,1.8,107155,4.0,1,2,12
479,549,584,5,14,2014,3,2,1.8,140082,4.0,1,2,12
482,10976,1266,6,122,2014,3,1,1.5,100000,4.0,3,2,8
485,29793,1053,7,10,2014,3,3,3.5,219030,6.0,1,1,12
487,862,333,4,40,2014,3,1,2.0,186048,4.0,1,2,0
488,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1,12
494,24148,749,5,43,2014,1,2,2.4,128000,4.0,2,1,8
496,22580,308,6,6,2014,3,1,1.8,160000,4.0,1,2,10
501,4861,333,4,40,2014,3,1,2.0,137328,4.0,1,2,0
504,18189,639,10,65,2014,3,3,2.0,250491,4.0,1,3,12
537,10976,1266,3,3,2014,2,1,1.5,121000,4.0,3,2,0
552,188,308,6,6,2014,2,1,1.8,140414,4.0,1,2,12
556,706,639,13,210,2014,3,2,2.0,162032,4.0,1,2,0
569,11604,639,5,7,2014,3,6,2.0,418369,4.0,1,2,4
572,188,308,6,6,2014,1,1,1.8,187334,4.0,1,2,12
583,6586,639,13,210,2014,3,2,2.0,123640,4.0,1,1,12
589,25402,638,20,88,2014,1,3,2.0,67861,4.0,1,2,4
598,13799,380,4,219,2014,2,2,1.6,134400,3.0,1,2,0
609,39201,517,6,18,2014,3,1,3.5,166560,6.0,1,1,12
650,20385,333,4,162,2014,6,1,2.0,62000,4.0,1,2,8
655,11133,382,18,178,2014,3,1,2.4,88000,4.0,1,2,10
667,8154,639,5,7,2014,3,6,2.0,502500,4.0,1,2,4
672,27284,259,2,78,2014,2,5,1.4,65000,4.0,1,2,10
675,31581,777,5,24,2014,8,3,2.5,96893,4.0,1,2,4
683,8467,639,5,7,2014,3,6,2.0,490516,4.0,1,2,4
691,9565,915,13,105,2014,2,2,3.0,191373,6.0,1,1,0
693,17876,333,4,162,2014,3,5,2.0,163000,4.0,2,2,12
695,3763,1053,7,47,2014,1,2,3.5,94362,6.0,1,3,12
715,34607,777,5,24,2014,8,3,2.5,27000,4.0,1,2,4
718,10506,1266,6,28,2014,3,1,1.5,87000,4.0,1,2,2
722,314,639,16,54,2014,1,2,2.0,110098,4.0,1,1,0
730,14426,915,5,256,2014,3,6,3.0,91456,4.0,1,2,4
739,27356,380,5,14,2014,3,3,1.6,90000,4.0,1,2,4
741,25089,394,6,8,2014,3,1,2.5,203200,4.0,1,2,12
746,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1,12
747,862,259,2,78,2014,1,1,1.4,133195,4.0,1,2,0
749,314,333,4,40,2014,3,1,2.0,124493,4.0,1,2,0
775,12544,473,2,50,2014,3,2,1.4,88886,4.0,1,2,0
797,50178,666,7,165,2014,3,2,2.1,94000,4.0,2,1,10
833,706,394,6,8,2014,3,1,2.5,115312,4.0,1,2,12
855,15210,0,6,28,2014,2,1,1.5,139000,4.0,3,2,2
856,46101,394,1,277,2014,3,1,2.5,77000,4.0,1,2,12
857,9722,639,4,220,2014,3,2,2.0,105000,4.0,1,2,6
867,5175,584,6,122,2014,3,2,1.8,196010,4.0,1,2,12
878,3136,380,15,283,2014,2,2,1.6,72208,4.0,1,2,12
879,10036,639,5,7,2014,3,6,2.0,430076,4.0,1,2,4
881,5018,639,13,210,2014,3,2,2.0,81818,4.0,1,1,0
882,19601,777,6,151,2014,3,2,2.5,91468,4.0,1,2,8
885,16766,584,2,50,2014,3,2,1.8,78296,4.0,1,2,4
899,5488,394,6,8,2014,3,1,2.5,109798,4.0,1,2,12
912,10036,639,5,7,2014,3,6,2.0,325829,4.0,1,2,4
918,3920,749,2,2,2014,1,2,2.4,179995,4.0,1,1,12
922,29087,777,5,24,2014,8,3,2.5,152000,4.0,1,2,4
927,188,1053,7,10,2014,3,3,3.5,153115,6.0,1,1,12
934,4861,333,4,40,2014,3,1,2.0,124493,4.0,1,2,0
957,10036,639,5,7,2014,3,6,2.0,793967,4.0,1,2,4
968,14113,584,5,14,2014,3,2,1.8,176000,4.0,1,2,6
979,18503,0,3,156,2014,2,1,1.3,77000,4.0,1,2,8
982,549,777,21,302,2014,1,2,2.5,79094,4.0,1,2,12
983,5488,394,6,8,2014,3,1,2.5,109798,4.0,1,2,12
984,1019,1935,34,303,2014,11,3,6.7,367053,6.0,1,2,12
991,10036,639,5,7,2014,3,6,2.0,374141,4.0,1,2,4
1018,784,394,6,8,2014,3,1,2.5,102397,4.0,1,2,12
1028,20385,333,4,40,2014,3,1,2.0,180800,4.0,1,2,8
1035,251,749,5,7,2014,3,2,2.4,140885,4.0,1,2,12
1059,15053,584,5,14,2014,3,2,1.8,990000,4.0,2,2,6
1064,706,394,6,8,2014,3,1,2.5,115312,4.0,1,2,12
1098,10515,639,5,7,2014,3,6,2.0,60850,4.0,1,2,4
1101,35902,777,5,24,2014,8,3,2.5,169109,4.0,1,2,4
1145,2901,777,4,40,2014,3,2,2.5,182963,4.0,1,2,12
1181,1882,1053,7,10,2014,3,3,3.5,146395,6.0,1,3,12
1199,784,394,6,8,2014,3,1,2.5,102397,4.0,1,2,12
1209,314,1053,7,10,2014,3,3,3.5,149486,6.0,1,1,12
1214,24462,0,5,7,2014,3,1,2.4,104000,4.0,2,2,6
1225,30750,777,5,24,2014,8,3,2.5,146216,4.0,1,2,4
1233,784,394,6,8,2014,3,1,2.5,102397,4.0,1,2,12
1234,8154,777,6,8,2014,3,2,2.5,53310,4.0,1,2,12
1243,1098,394,6,8,2014,3,1,2.5,398069,4.0,1,2,12
1249,20385,0,6,6,2014,2,1,1.8,49000,4.0,1,2,12
1255,1098,394,6,8,2014,3,1,2.5,398069,4.0,1,2,12
1257,20244,639,20,70,2014,1,3,2.0,42202,4.0,1,2,4
1258,9408,777,4,344,2014,5,2,2.5,200968,4.0,2,2,4
1267,31581,777,5,24,2014,8,3,2.5,96893,4.0,1,2,4
1275,3136,259,2,78,2014,2,1,1.4,112123,4.0,1,2,12
1292,25089,0,2,45,2014,1,2,3.0,103000,6.0,1,1,6
1308,941,1053,7,10,2014,3,2,3.5,99562,6.0,1,1,12
1311,12544,749,5,7,2014,3,2,2.4,89000,4.0,2,2,0
1319,549,380,4,205,2014,3,2,1.6,126715,4.0,1,2,12
1325,627,1356,1,352,2014,3,2,4.6,208267,8.0,1,3,12
1328,32412,777,5,24,2014,8,3,2.5,131957,4.0,1,2,4
1336,11604,639,5,7,2014,3,6,2.0,312690,4.0,1,2,4
1369,549,1190,6,26,2014,3,2,4.0,238203,6.0,1,1,12
1370,11133,394,6,8,2014,3,1,2.5,179381,4.0,1,2,12
1374,17249,749,5,7,2014,3,2,2.4,111111,6.0,2,2,6
1390,13799,639,5,7,2014,3,6,2.0,185302,4.0,1,2,4
1397,31581,915,5,24,2014,8,3,3.0,114142,4.0,1,2,4
1398,251,584,5,14,2014,3,2,1.8,40963,4.0,1,2,12
1405,11299,639,5,7,2014,3,6,2.0,54546,4.0,1,2,4
1417,14113,308,6,6,2014,1,1,1.8,339710,4.0,1,2,12
1422,12544,639,4,220,2014,3,2,2.0,81000,4.0,1,2,0
1437,35736,777,5,24,2014,8,3,2.5,110483,4.0,1,2,4
1438,25638,501,6,28,2014,2,2,1.5,35000,4.0,1,2,4
1444,18826,380,5,14,2014,3,3,1.6,111232,4.0,1,2,4
1453,17000,584,15,376,2014,3,2,1.8,48000,4.0,1,2,4
1456,862,394,6,8,2014,3,1,2.5,130478,4.0,1,2,12
1464,35046,639,5,43,2014,1,3,2.0,117856,4.0,1,2,4
1468,627,473,2,50,2014,3,2,1.4,201974,4.0,1,2,12
1471,26613,639,2,154,2014,3,2,2.0,121800,4.0,1,2,4
1476,5331,584,2,50,2014,1,2,1.8,45680,4.0,1,2,4
1484,314,639,16,54,2014,1,2,2.0,110098,4.0,1,1,0
1489,9095,473,2,50,2014,3,2,1.4,52000,4.0,1,2,8
1500,4861,333,4,40,2014,3,1,2.0,124493,4.0,1,2,0
1509,24462,0,2,386,2014,2,5,1.4,90000,4.0,3,2,8
1520,21953,308,1,388,2014,2,1,1.8,192000,4.0,3,2,8
1522,13485,584,2,50,2014,3,2,1.8,87000,4.0,2,2,12
1544,10515,639,5,7,2014,3,6,2.0,60850,4.0,1,2,4
1546,13485,915,10,38,2014,3,3,3.0,98368,6.0,1,1,12
1554,4391,308,6,6,2014,2,1,1.8,151923,4.0,1,2,12
1557,28357,777,5,24,2014,8,3,2.5,151780,4.0,1,2,4
1566,627,777,1,295,2014,3,2,2.5,126021,6.0,1,3,12
1568,35902,777,5,24,2014,8,3,2.5,117917,4.0,1,2,4
1570,11917,639,5,14,2014,2,2,2.0,124226,4.0,1,2,0
1579,5849,418,15,227,2014,2,2,1.2,101537,4.0,1,2,4
1585,18240,380,5,14,2014,3,3,1.6,206344,4.0,1,2,4
1589,549,394,6,8,2014,3,1,2.5,130478,4.0,1,2,12
