,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
3621,0,0.0,41,0.0,Doctor,0.0,1,3.0,Cat_4,B
3622,0,1.0,56,1.0,Entertainment,2.0,2,2.0,Cat_6,D
3623,0,1.0,61,0.0,Executive,0.0,3,2.0,Cat_1,B
3624,0,1.0,48,1.0,Artist,0.0,2,2.0,Cat_6,C
3625,0,1.0,40,1.0,Executive,0.0,3,4.0,Cat_3,B
3626,0,1.0,83,1.0,Lawyer,6.0,3,3.0,Cat_6,D
3627,1,0.0,22,0.0,Engineer,1.0,1,4.0,Cat_6,D
3628,0,0.0,22,0.0,Healthcare,9.0,1,5.0,Cat_6,D
3629,0,,22,0.0,Healthcare,0.0,1,3.0,Cat_4,D
3630,0,1.0,72,1.0,Artist,0.0,1,1.0,Cat_6,B
3631,0,0.0,27,1.0,Healthcare,0.0,1,2.0,Cat_6,C
3632,1,1.0,35,1.0,Engineer,5.0,3,3.0,Cat_6,A
3633,0,1.0,84,0.0,Executive,0.0,3,2.0,Cat_6,D
3634,0,0.0,42,1.0,Entertainment,0.0,1,3.0,Cat_6,A
3635,1,1.0,30,0.0,Engineer,1.0,1,2.0,Cat_4,A
3636,0,1.0,73,0.0,Lawyer,0.0,1,2.0,Cat_6,D
3637,0,1.0,68,1.0,Entertainment,1.0,1,2.0,Cat_6,D
3638,0,1.0,46,1.0,Artist,0.0,1,1.0,Cat_4,B
3639,1,0.0,48,0.0,Marketing,1.0,1,1.0,Cat_3,D
3640,1,1.0,49,1.0,Artist,0.0,2,5.0,Cat_6,C
3641,1,0.0,26,1.0,Engineer,0.0,1,3.0,Cat_6,C
3642,1,0.0,49,1.0,Artist,1.0,1,2.0,Cat_6,C
3643,1,1.0,81,1.0,Lawyer,7.0,3,2.0,Cat_6,B
3644,1,0.0,26,0.0,Engineer,0.0,1,4.0,Cat_4,A
3645,1,1.0,56,1.0,Artist,4.0,2,2.0,Cat_3,C
3646,0,1.0,26,0.0,Doctor,4.0,2,3.0,Cat_3,D
3647,0,0.0,36,1.0,Executive,9.0,1,3.0,Cat_6,D
3648,1,0.0,32,0.0,Doctor,0.0,1,3.0,Cat_6,C
3649,1,1.0,56,1.0,Homemaker,5.0,1,1.0,Cat_6,C
3650,0,0.0,40,1.0,Artist,1.0,1,1.0,Cat_6,A
3651,0,0.0,19,0.0,Healthcare,1.0,1,4.0,Cat_2,D
3652,1,1.0,66,0.0,Engineer,0.0,3,5.0,Cat_4,B
3653,1,1.0,76,0.0,Lawyer,0.0,1,1.0,Cat_4,D
3654,1,0.0,30,0.0,Entertainment,6.0,1,1.0,Cat_6,A
3655,0,1.0,26,0.0,Homemaker,9.0,2,2.0,Cat_6,A
3656,1,0.0,33,1.0,Healthcare,1.0,1,3.0,Cat_6,D
3657,1,0.0,25,1.0,Entertainment,5.0,1,1.0,Cat_6,D
3658,1,1.0,27,0.0,Engineer,9.0,1,2.0,Cat_3,D
3659,0,1.0,42,0.0,Entertainment,1.0,1,4.0,Cat_4,A
3660,0,0.0,35,1.0,Artist,2.0,1,2.0,Cat_6,A
3661,1,0.0,29,0.0,Healthcare,0.0,1,3.0,Cat_6,D
3662,1,0.0,68,0.0,,2.0,1,3.0,Cat_7,D
3663,0,1.0,72,0.0,Engineer,0.0,3,4.0,Cat_4,B
3664,1,0.0,21,0.0,Engineer,1.0,1,6.0,Cat_6,C
3665,0,1.0,50,1.0,Artist,0.0,1,2.0,Cat_4,D
3666,0,1.0,49,1.0,Executive,1.0,1,2.0,Cat_6,A
3667,1,1.0,33,0.0,Artist,6.0,2,2.0,Cat_6,C
3668,1,1.0,52,1.0,Artist,7.0,2,4.0,Cat_6,C
3669,1,1.0,89,1.0,Lawyer,2.0,1,1.0,Cat_6,A
3670,0,1.0,46,0.0,Executive,6.0,3,6.0,Cat_6,C
3671,0,1.0,87,0.0,Executive,0.0,3,2.0,Cat_6,A
3672,0,1.0,50,1.0,Artist,1.0,2,4.0,Cat_4,B
3673,1,0.0,30,1.0,Entertainment,0.0,1,2.0,Cat_6,D
3674,0,0.0,22,0.0,Healthcare,2.0,1,2.0,Cat_4,D
3675,0,1.0,58,1.0,Artist,8.0,2,3.0,,C
3676,1,1.0,32,1.0,Doctor,0.0,2,2.0,Cat_4,C
3677,0,0.0,29,0.0,Entertainment,8.0,1,4.0,Cat_6,D
3678,0,0.0,32,1.0,Artist,1.0,1,1.0,Cat_6,D
3679,0,1.0,53,1.0,Artist,3.0,2,4.0,Cat_6,C
3680,0,1.0,27,1.0,Healthcare,2.0,3,3.0,Cat_3,D
3681,1,1.0,68,1.0,Lawyer,2.0,3,2.0,Cat_6,C
3682,1,0.0,43,0.0,Artist,0.0,1,1.0,Cat_6,B
3683,0,0.0,39,1.0,Doctor,1.0,1,1.0,Cat_6,A
3684,0,0.0,20,0.0,Healthcare,6.0,1,3.0,Cat_6,D
3685,1,0.0,40,1.0,Artist,0.0,1,,Cat_6,B
3686,0,1.0,38,1.0,Executive,6.0,3,3.0,Cat_6,B
3687,1,0.0,26,1.0,Marketing,0.0,1,2.0,Cat_3,A
3688,1,0.0,31,1.0,Engineer,1.0,1,4.0,Cat_4,A
3689,0,0.0,22,0.0,Healthcare,6.0,1,4.0,Cat_6,D
3690,0,1.0,35,0.0,,1.0,1,2.0,Cat_6,D
3691,0,0.0,37,1.0,Entertainment,0.0,1,,Cat_1,A
3692,1,0.0,26,0.0,Homemaker,8.0,1,2.0,Cat_6,D
3693,0,0.0,51,1.0,Artist,6.0,1,1.0,Cat_6,A
3694,1,0.0,35,1.0,Artist,12.0,1,3.0,Cat_6,A
3695,0,1.0,36,1.0,Artist,9.0,2,2.0,Cat_6,C
3696,1,1.0,46,1.0,Doctor,9.0,3,3.0,Cat_2,A
3697,0,1.0,46,1.0,Marketing,0.0,1,1.0,Cat_6,D
3698,0,1.0,53,0.0,Entertainment,10.0,2,3.0,Cat_6,A
3699,1,0.0,18,0.0,Healthcare,1.0,1,3.0,Cat_6,D
3700,0,0.0,26,0.0,Engineer,0.0,1,4.0,Cat_3,D
3701,1,1.0,32,1.0,Healthcare,8.0,3,2.0,Cat_2,A
3702,0,1.0,69,0.0,Doctor,0.0,2,3.0,Cat_4,B
3703,0,1.0,60,1.0,Artist,3.0,2,2.0,Cat_6,C
3704,0,1.0,60,0.0,Engineer,0.0,2,2.0,Cat_6,B
3705,0,1.0,51,0.0,Executive,0.0,1,9.0,Cat_4,D
3706,0,1.0,26,1.0,Artist,0.0,2,2.0,Cat_6,C
3707,0,0.0,48,1.0,Artist,1.0,1,1.0,Cat_6,B
3708,0,1.0,51,1.0,Doctor,1.0,2,4.0,Cat_6,B
3709,0,1.0,72,0.0,Executive,1.0,3,4.0,Cat_6,B
3710,1,0.0,43,1.0,Artist,1.0,1,2.0,Cat_6,B
3711,0,0.0,35,1.0,Artist,0.0,1,1.0,Cat_6,B
3712,0,0.0,29,0.0,Entertainment,5.0,1,1.0,Cat_6,D
3713,0,0.0,19,0.0,Healthcare,8.0,1,6.0,Cat_6,D
3714,1,0.0,27,1.0,Healthcare,0.0,1,8.0,Cat_6,C
3715,1,0.0,40,1.0,Engineer,1.0,1,5.0,Cat_6,C
3716,1,1.0,52,1.0,Artist,1.0,1,3.0,Cat_4,A
3717,0,0.0,23,0.0,Healthcare,0.0,1,4.0,Cat_4,D
3718,0,0.0,31,1.0,Healthcare,0.0,1,3.0,Cat_6,C
3719,1,1.0,35,1.0,Executive,0.0,1,2.0,Cat_6,B
3720,0,1.0,25,0.0,Entertainment,1.0,2,2.0,Cat_4,A
3721,1,1.0,47,0.0,Lawyer,0.0,1,1.0,Cat_6,A
3722,0,1.0,37,1.0,Healthcare,1.0,2,2.0,Cat_6,A
3723,0,0.0,20,0.0,Healthcare,1.0,1,4.0,Cat_6,D
3724,1,1.0,68,0.0,Lawyer,0.0,2,2.0,Cat_6,D
3725,1,0.0,28,1.0,Doctor,1.0,1,3.0,Cat_6,B
3726,0,,22,0.0,Healthcare,1.0,1,5.0,Cat_4,D
3727,0,0.0,25,1.0,Doctor,8.0,1,5.0,Cat_6,D
3728,1,,20,0.0,,0.0,3,,Cat_3,D
3729,1,1.0,32,1.0,Homemaker,0.0,1,3.0,Cat_5,B
3730,1,0.0,18,0.0,Entertainment,1.0,1,7.0,Cat_2,B
3731,0,1.0,79,0.0,Lawyer,1.0,1,1.0,Cat_6,D
3732,1,0.0,36,1.0,Entertainment,7.0,1,5.0,,D
3733,1,0.0,49,1.0,Artist,0.0,1,1.0,Cat_4,B
3734,0,1.0,49,1.0,Entertainment,0.0,1,4.0,Cat_6,B
3735,1,1.0,45,1.0,Artist,1.0,2,4.0,Cat_6,C
3736,0,0.0,28,1.0,Doctor,1.0,1,3.0,Cat_6,D
3737,1,1.0,57,1.0,Artist,4.0,2,,Cat_6,C
3738,1,0.0,41,1.0,Artist,1.0,1,1.0,Cat_6,A
3739,1,1.0,37,1.0,Artist,3.0,2,3.0,Cat_3,B
3740,1,1.0,36,1.0,Artist,1.0,2,3.0,Cat_3,B
3741,0,1.0,45,1.0,Artist,4.0,2,2.0,Cat_6,C
3742,1,1.0,39,1.0,,0.0,2,2.0,Cat_6,A
3743,0,0.0,40,1.0,Artist,7.0,1,1.0,Cat_6,A
3744,1,0.0,29,1.0,Healthcare,1.0,1,3.0,Cat_4,D
3745,0,1.0,89,0.0,Lawyer,0.0,1,2.0,Cat_6,B
3746,1,1.0,73,0.0,Lawyer,1.0,3,3.0,Cat_6,B
3747,0,0.0,28,0.0,Doctor,4.0,1,1.0,Cat_3,B
3748,0,0.0,53,1.0,Artist,2.0,1,1.0,Cat_6,A
3749,0,0.0,25,0.0,Doctor,2.0,1,,Cat_4,D
3750,1,0.0,19,0.0,Healthcare,5.0,1,5.0,Cat_2,D
3751,1,1.0,52,1.0,Artist,0.0,2,2.0,Cat_6,C
3752,1,0.0,31,1.0,Healthcare,9.0,1,3.0,Cat_6,D
3753,0,0.0,35,1.0,Artist,2.0,1,2.0,Cat_6,A
3754,0,1.0,47,1.0,Artist,0.0,2,2.0,Cat_6,B
3755,0,1.0,68,0.0,Executive,1.0,3,2.0,Cat_6,C
3756,1,1.0,42,1.0,Artist,2.0,2,2.0,Cat_6,C
3757,1,0.0,38,0.0,Homemaker,13.0,1,,Cat_6,A
3758,0,1.0,25,0.0,Executive,1.0,3,3.0,Cat_6,B
3759,0,0.0,37,1.0,Entertainment,7.0,1,1.0,Cat_6,A
3760,1,0.0,31,0.0,Healthcare,0.0,1,,Cat_4,D
3761,0,0.0,21,0.0,Healthcare,1.0,1,6.0,Cat_4,D
3762,0,1.0,28,1.0,Artist,0.0,2,3.0,Cat_6,A
3763,1,1.0,50,1.0,Artist,1.0,3,8.0,Cat_6,B
3764,1,0.0,46,0.0,Doctor,0.0,1,2.0,Cat_6,B
3765,0,0.0,19,0.0,Executive,13.0,1,3.0,Cat_7,D
3766,0,1.0,37,1.0,Artist,1.0,2,2.0,Cat_6,C
3767,0,0.0,28,1.0,Healthcare,14.0,1,1.0,Cat_6,D
3768,0,1.0,71,0.0,Lawyer,0.0,1,1.0,Cat_6,A
3769,1,1.0,66,0.0,Marketing,0.0,3,2.0,Cat_1,C
3770,1,1.0,57,1.0,Homemaker,9.0,2,2.0,Cat_3,C
3771,1,1.0,86,1.0,Lawyer,1.0,1,2.0,Cat_6,C
3772,1,1.0,40,1.0,Artist,0.0,2,2.0,Cat_6,A
3773,1,0.0,49,1.0,Healthcare,8.0,1,1.0,Cat_3,D
3774,0,1.0,41,0.0,Artist,2.0,2,3.0,Cat_6,C
3775,1,1.0,42,0.0,Engineer,0.0,1,4.0,Cat_4,D
3776,1,1.0,87,0.0,Entertainment,0.0,3,3.0,Cat_6,A
3777,1,1.0,80,1.0,Artist,6.0,2,2.0,Cat_6,C
3778,0,1.0,60,1.0,Artist,0.0,1,1.0,Cat_3,A
3779,0,1.0,38,1.0,Artist,1.0,2,4.0,Cat_6,C
3780,1,1.0,74,1.0,Lawyer,1.0,3,2.0,Cat_6,A
3781,1,0.0,30,0.0,Doctor,9.0,1,5.0,Cat_6,D
3782,1,0.0,20,0.0,Healthcare,4.0,1,4.0,Cat_6,D
3783,1,0.0,43,1.0,Artist,1.0,1,1.0,Cat_4,A
3784,0,0.0,32,1.0,Doctor,7.0,1,4.0,Cat_6,D
3785,0,1.0,53,1.0,Executive,1.0,3,3.0,Cat_6,B
3786,1,0.0,23,0.0,Healthcare,2.0,1,6.0,Cat_1,D
3787,0,1.0,52,0.0,Artist,7.0,1,1.0,Cat_6,C
3788,1,1.0,45,1.0,Artist,4.0,2,4.0,Cat_2,C
3789,0,0.0,22,0.0,Healthcare,1.0,1,,Cat_4,D
3790,0,1.0,63,0.0,Entertainment,0.0,2,5.0,Cat_6,C
3791,1,1.0,81,1.0,Lawyer,0.0,3,2.0,Cat_6,A
3792,0,1.0,35,0.0,Marketing,0.0,1,3.0,Cat_4,D
3793,0,0.0,39,1.0,Artist,8.0,1,3.0,Cat_6,C
3794,0,1.0,37,1.0,Healthcare,0.0,1,7.0,Cat_4,D
3795,0,1.0,83,1.0,Lawyer,0.0,3,2.0,Cat_6,A
3796,1,1.0,47,0.0,Engineer,10.0,1,2.0,Cat_3,D
3797,0,1.0,65,1.0,Lawyer,1.0,3,2.0,Cat_6,A
3798,0,0.0,25,0.0,Healthcare,1.0,1,5.0,Cat_4,C
3799,0,0.0,40,1.0,Artist,9.0,1,3.0,Cat_6,A
3800,0,0.0,27,1.0,Executive,0.0,1,6.0,Cat_6,D
3801,0,0.0,19,0.0,Healthcare,0.0,1,3.0,Cat_6,D
3802,1,,61,1.0,Engineer,9.0,2,3.0,Cat_6,B
3803,1,1.0,56,1.0,Artist,0.0,2,2.0,Cat_3,C
3804,0,0.0,53,1.0,Artist,1.0,1,2.0,Cat_4,C
3805,1,1.0,39,1.0,Artist,0.0,1,1.0,Cat_1,C
3806,0,1.0,55,1.0,Entertainment,0.0,2,4.0,Cat_3,C
3807,0,1.0,65,1.0,Lawyer,0.0,1,2.0,Cat_1,A
3808,1,0.0,26,1.0,Engineer,0.0,1,6.0,Cat_4,B
3809,1,0.0,28,1.0,Healthcare,1.0,1,3.0,Cat_6,D
3810,0,1.0,40,1.0,Executive,0.0,3,4.0,Cat_6,A
3811,0,0.0,40,0.0,Entertainment,5.0,1,1.0,Cat_3,A
3812,0,1.0,42,0.0,Executive,1.0,2,4.0,Cat_6,B
3813,0,1.0,37,1.0,Entertainment,1.0,1,4.0,Cat_6,A
3814,1,0.0,22,0.0,Healthcare,0.0,1,5.0,Cat_6,D
3815,1,1.0,33,0.0,Healthcare,0.0,1,5.0,Cat_5,D
3816,0,1.0,28,0.0,Executive,0.0,2,3.0,Cat_6,D
3817,0,1.0,51,1.0,Artist,0.0,1,2.0,Cat_6,B
3818,1,0.0,32,1.0,Healthcare,1.0,1,3.0,Cat_6,D
3819,1,1.0,33,1.0,Healthcare,2.0,3,1.0,Cat_5,A
3820,1,1.0,40,1.0,Doctor,1.0,1,,Cat_6,B
3821,0,1.0,36,1.0,Entertainment,5.0,1,2.0,Cat_6,A
3822,1,0.0,27,0.0,Homemaker,8.0,1,1.0,Cat_6,D
3823,0,0.0,18,0.0,Healthcare,0.0,1,3.0,Cat_2,D
3824,0,1.0,81,0.0,Executive,0.0,3,2.0,Cat_6,B
3825,1,0.0,59,1.0,Artist,0.0,1,2.0,Cat_6,C
3826,0,1.0,53,1.0,Executive,0.0,3,3.0,Cat_6,B
3827,0,1.0,38,0.0,Doctor,0.0,2,4.0,Cat_6,B
3828,0,0.0,20,0.0,Healthcare,1.0,1,2.0,Cat_4,D
3829,1,0.0,40,1.0,Doctor,7.0,1,1.0,Cat_6,A
3830,0,1.0,37,1.0,Executive,9.0,3,2.0,Cat_3,A
3831,0,1.0,31,0.0,Doctor,8.0,1,2.0,Cat_2,A
3832,0,1.0,40,1.0,Executive,0.0,3,3.0,Cat_6,C
3833,0,1.0,35,1.0,Executive,0.0,3,4.0,Cat_6,A
3834,0,1.0,35,1.0,Entertainment,0.0,1,2.0,Cat_6,D
3835,1,0.0,39,1.0,Artist,5.0,1,3.0,Cat_6,B
3836,0,1.0,79,1.0,Lawyer,2.0,1,1.0,Cat_6,D
3837,0,1.0,42,1.0,Artist,8.0,2,2.0,Cat_6,C
3838,0,1.0,42,0.0,Engineer,1.0,2,3.0,Cat_6,C
3839,1,0.0,32,0.0,Engineer,9.0,1,4.0,Cat_5,A
3840,1,1.0,52,1.0,Engineer,1.0,2,3.0,Cat_3,A
3841,0,1.0,59,1.0,Artist,1.0,3,2.0,Cat_6,C
3842,0,1.0,51,1.0,Executive,4.0,3,3.0,Cat_6,C
3843,1,0.0,32,1.0,Healthcare,0.0,1,1.0,Cat_4,D
3844,0,1.0,49,1.0,Artist,1.0,1,1.0,Cat_6,A
3845,1,0.0,40,0.0,Doctor,1.0,1,2.0,Cat_3,C
3846,1,0.0,61,1.0,Entertainment,3.0,1,1.0,Cat_6,A
3847,1,1.0,86,0.0,Lawyer,8.0,3,2.0,Cat_6,B
3848,1,1.0,29,1.0,Artist,10.0,1,2.0,Cat_6,B
3849,0,0.0,46,0.0,Marketing,1.0,1,4.0,Cat_3,D
3850,0,0.0,28,1.0,Artist,8.0,1,3.0,Cat_6,C
3851,1,0.0,53,1.0,Engineer,1.0,1,1.0,Cat_6,A
3852,1,1.0,65,0.0,Marketing,0.0,1,,Cat_6,D
3853,0,0.0,32,0.0,Entertainment,0.0,1,6.0,Cat_3,D
3854,1,0.0,31,0.0,Healthcare,6.0,1,3.0,Cat_6,C
3855,0,0.0,25,0.0,Doctor,9.0,1,4.0,Cat_6,A
3856,1,0.0,33,0.0,Engineer,0.0,1,3.0,Cat_6,C
3857,1,1.0,38,1.0,Doctor,0.0,2,2.0,Cat_6,C
3858,1,1.0,43,1.0,Artist,0.0,2,2.0,Cat_1,C
3859,0,0.0,20,0.0,Healthcare,1.0,1,2.0,Cat_3,D
3860,0,1.0,33,1.0,Entertainment,1.0,1,2.0,Cat_7,A
3861,1,1.0,50,,Artist,0.0,2,3.0,Cat_2,C
3862,1,1.0,37,0.0,Engineer,0.0,2,4.0,Cat_4,A
3863,0,1.0,38,1.0,Artist,5.0,1,7.0,Cat_6,A
3864,1,0.0,43,0.0,Marketing,10.0,1,,Cat_3,D
3865,0,0.0,27,0.0,Healthcare,1.0,1,4.0,Cat_6,C
3866,0,1.0,35,0.0,Entertainment,0.0,2,5.0,Cat_6,D
3867,1,1.0,36,0.0,Engineer,0.0,1,3.0,Cat_2,B
3868,1,0.0,20,0.0,Marketing,7.0,1,2.0,Cat_6,D
3869,1,1.0,53,1.0,Marketing,6.0,1,1.0,Cat_6,D
3870,0,1.0,36,0.0,Doctor,0.0,1,1.0,Cat_4,A
3871,1,0.0,32,1.0,Engineer,0.0,1,2.0,Cat_6,D
3872,0,1.0,55,1.0,Entertainment,1.0,2,3.0,Cat_7,B
3873,0,1.0,37,1.0,Entertainment,0.0,2,2.0,Cat_6,C
3874,1,0.0,27,1.0,Healthcare,0.0,1,,Cat_6,D
3875,0,0.0,43,1.0,Healthcare,1.0,1,7.0,Cat_6,D
3876,1,0.0,32,1.0,Engineer,0.0,1,,Cat_3,D
3877,1,0.0,40,1.0,Entertainment,0.0,1,1.0,Cat_3,A
3878,1,1.0,87,0.0,Lawyer,1.0,1,1.0,Cat_6,A
3879,0,1.0,86,0.0,Lawyer,13.0,1,1.0,Cat_6,A
3880,1,0.0,42,1.0,Engineer,11.0,1,1.0,Cat_6,D
3881,0,0.0,37,1.0,Artist,0.0,1,1.0,Cat_6,B
3882,1,0.0,25,0.0,Doctor,0.0,1,7.0,Cat_6,D
3883,0,0.0,19,0.0,Doctor,0.0,1,4.0,Cat_6,D
3884,0,1.0,42,0.0,Artist,7.0,2,5.0,Cat_6,B
3885,0,1.0,33,0.0,Doctor,0.0,1,4.0,Cat_4,D
3886,0,1.0,41,1.0,Artist,8.0,1,2.0,Cat_6,B
3887,1,0.0,27,1.0,Doctor,0.0,1,2.0,Cat_3,D
3888,0,1.0,84,0.0,Lawyer,0.0,1,,Cat_6,D
3889,0,0.0,22,0.0,Healthcare,10.0,1,4.0,Cat_6,D
3890,1,0.0,32,1.0,Artist,1.0,1,2.0,Cat_6,B
3891,0,1.0,83,1.0,Executive,0.0,3,3.0,Cat_6,B
3892,0,1.0,50,1.0,Artist,1.0,2,3.0,Cat_6,C
3893,1,0.0,30,1.0,Healthcare,4.0,1,4.0,Cat_6,D
3894,1,0.0,23,0.0,Healthcare,0.0,1,4.0,Cat_6,D
3895,0,0.0,27,0.0,Artist,9.0,1,8.0,Cat_6,D
3896,1,0.0,35,1.0,Artist,8.0,1,1.0,Cat_6,B
3897,0,0.0,23,0.0,Healthcare,1.0,1,2.0,Cat_6,D
3898,0,1.0,56,1.0,Artist,0.0,2,3.0,Cat_6,B
3899,1,1.0,41,1.0,Artist,1.0,2,,Cat_2,B
3900,1,0.0,25,0.0,Doctor,1.0,1,3.0,Cat_6,B
3901,0,1.0,41,1.0,Doctor,0.0,1,2.0,Cat_6,C
3902,1,0.0,27,0.0,Homemaker,14.0,1,1.0,Cat_6,D
3903,0,1.0,43,1.0,Doctor,3.0,2,2.0,Cat_6,B
3904,0,1.0,40,1.0,Artist,1.0,2,5.0,Cat_6,A
3905,1,,60,0.0,Engineer,1.0,3,2.0,Cat_4,B
3906,1,1.0,45,0.0,Artist,4.0,2,4.0,Cat_6,B
3907,1,1.0,82,0.0,Lawyer,0.0,3,2.0,Cat_6,C
3908,1,0.0,28,1.0,Artist,1.0,1,1.0,Cat_6,A
3909,1,1.0,63,1.0,Artist,0.0,3,4.0,Cat_6,C
3910,1,0.0,35,1.0,Artist,13.0,1,2.0,Cat_6,B
3911,1,1.0,89,0.0,Lawyer,1.0,3,2.0,Cat_6,A
3912,0,0.0,20,0.0,Healthcare,0.0,1,4.0,Cat_6,D
3913,1,0.0,40,1.0,Healthcare,0.0,1,1.0,Cat_4,A
3914,0,1.0,46,0.0,Artist,3.0,2,2.0,,C
3915,0,0.0,25,1.0,Marketing,8.0,1,3.0,Cat_6,A
3916,1,,46,1.0,Entertainment,6.0,1,3.0,Cat_6,A
3917,0,1.0,49,1.0,Artist,2.0,2,4.0,Cat_2,C
3918,1,1.0,47,1.0,Artist,1.0,1,2.0,Cat_6,B
3919,0,1.0,30,1.0,Artist,0.0,2,2.0,Cat_6,B
3920,1,1.0,40,1.0,Doctor,0.0,1,1.0,Cat_2,A
3921,0,1.0,39,1.0,Healthcare,7.0,2,5.0,Cat_3,A
3922,0,1.0,61,1.0,Artist,1.0,2,5.0,Cat_4,B
3923,1,0.0,28,0.0,Engineer,1.0,1,4.0,Cat_4,A
3924,0,0.0,18,0.0,Healthcare,0.0,1,3.0,Cat_4,D
3925,1,1.0,55,1.0,Artist,0.0,2,4.0,Cat_6,C
3926,0,0.0,39,0.0,Engineer,5.0,1,2.0,Cat_6,D
3927,1,1.0,47,0.0,Engineer,8.0,2,,Cat_4,A
3928,1,0.0,29,1.0,Doctor,10.0,1,5.0,Cat_6,D
3929,0,1.0,66,0.0,Engineer,1.0,1,2.0,Cat_6,A
3930,1,0.0,46,1.0,Engineer,1.0,1,1.0,Cat_6,D
3931,1,1.0,52,1.0,Artist,0.0,2,3.0,Cat_7,C
3932,1,0.0,23,0.0,Healthcare,0.0,1,4.0,Cat_6,D
3933,1,1.0,84,0.0,Lawyer,1.0,3,2.0,Cat_6,B
3934,1,0.0,27,0.0,Healthcare,5.0,1,3.0,Cat_2,D
3935,1,1.0,37,1.0,Artist,1.0,2,3.0,Cat_3,B
3936,1,0.0,46,0.0,Homemaker,9.0,1,1.0,Cat_6,D
3937,1,0.0,22,0.0,Healthcare,0.0,1,3.0,Cat_6,D
3938,0,1.0,42,1.0,Artist,0.0,2,2.0,Cat_6,C
3939,1,1.0,35,1.0,Artist,1.0,1,2.0,Cat_3,B
3940,0,1.0,39,0.0,Executive,5.0,3,3.0,Cat_4,D
3941,1,0.0,27,1.0,Healthcare,0.0,1,4.0,Cat_6,B
3942,0,1.0,65,0.0,Engineer,1.0,3,2.0,Cat_6,B
3943,1,1.0,39,1.0,Artist,0.0,2,3.0,Cat_3,C
3944,1,0.0,22,0.0,Entertainment,0.0,1,3.0,Cat_6,D
3945,0,0.0,31,1.0,Artist,4.0,1,4.0,Cat_6,A
3946,1,1.0,48,0.0,Engineer,1.0,2,6.0,Cat_3,A
3947,1,1.0,58,1.0,Artist,1.0,2,2.0,Cat_6,C
3948,1,1.0,74,1.0,Lawyer,1.0,3,,Cat_6,B
3949,1,1.0,40,1.0,Engineer,12.0,2,3.0,Cat_6,B
3950,0,0.0,26,0.0,Doctor,2.0,1,4.0,Cat_6,B
3951,0,0.0,35,1.0,Artist,0.0,1,1.0,Cat_6,A
3952,1,0.0,43,1.0,Healthcare,8.0,1,1.0,,D
3953,0,0.0,49,1.0,Doctor,5.0,1,1.0,Cat_6,D
3954,0,1.0,26,0.0,Artist,7.0,1,4.0,Cat_4,A
3955,1,1.0,74,1.0,Lawyer,0.0,3,2.0,Cat_6,A
3956,1,1.0,56,1.0,Engineer,0.0,3,3.0,Cat_3,B
3957,1,1.0,49,1.0,Artist,2.0,2,2.0,Cat_6,C
3958,0,0.0,19,0.0,Healthcare,1.0,1,8.0,Cat_4,D
3959,0,0.0,39,1.0,Artist,2.0,1,3.0,Cat_4,B
3960,0,1.0,37,1.0,Executive,0.0,3,4.0,Cat_6,B
3961,0,0.0,41,1.0,Doctor,0.0,1,1.0,Cat_6,A
3962,1,0.0,26,1.0,Homemaker,8.0,1,2.0,Cat_6,D
3963,1,1.0,38,0.0,Doctor,1.0,2,3.0,Cat_4,A
3964,0,1.0,35,1.0,Artist,0.0,1,3.0,Cat_6,C
3965,0,1.0,49,1.0,Artist,0.0,2,2.0,Cat_6,C
3966,0,,60,0.0,Engineer,0.0,2,3.0,Cat_4,A
3967,1,0.0,38,0.0,Doctor,0.0,1,1.0,Cat_6,C
3968,0,1.0,52,,Entertainment,0.0,2,5.0,Cat_4,B
3969,0,1.0,70,0.0,Executive,1.0,3,2.0,Cat_6,A
3970,0,0.0,21,0.0,Doctor,9.0,1,3.0,Cat_7,D
3971,0,1.0,58,1.0,Artist,8.0,1,1.0,Cat_3,B
3972,1,0.0,28,0.0,Artist,5.0,1,5.0,Cat_3,C
3973,0,1.0,57,0.0,Executive,0.0,1,1.0,Cat_6,A
3974,0,1.0,37,1.0,Artist,1.0,2,2.0,Cat_6,B
3975,1,1.0,52,0.0,Marketing,1.0,3,3.0,Cat_4,D
3976,1,1.0,35,0.0,Engineer,0.0,2,5.0,Cat_4,D
3977,1,1.0,30,1.0,Doctor,4.0,1,2.0,Cat_6,D
3978,0,1.0,35,1.0,Artist,0.0,2,2.0,Cat_6,C
3979,1,0.0,31,1.0,Artist,14.0,1,3.0,Cat_2,A
3980,0,1.0,37,1.0,Doctor,0.0,2,2.0,Cat_6,A
3981,0,1.0,71,1.0,Executive,0.0,3,2.0,Cat_6,B
3982,0,1.0,66,1.0,Healthcare,0.0,1,1.0,Cat_4,D
3983,1,1.0,25,1.0,Homemaker,9.0,2,2.0,,A
3984,0,0.0,26,1.0,Artist,0.0,1,4.0,Cat_4,D
3985,1,0.0,31,0.0,Healthcare,8.0,1,4.0,Cat_6,D
3986,0,1.0,67,1.0,Artist,0.0,2,6.0,Cat_1,B
3987,1,1.0,51,1.0,Artist,1.0,2,5.0,Cat_6,C
3988,1,0.0,39,1.0,Artist,7.0,1,1.0,Cat_6,B
3989,1,1.0,60,1.0,Artist,2.0,2,2.0,Cat_3,C
3990,1,1.0,46,0.0,Entertainment,4.0,2,,Cat_4,A
