School DBN,Date,Enrolled,Absent,Present,Released
01M063,20190531,231,19,212,0
01M063,20190603,231,13,218,0
01M063,20190605,231,29,202,0
01M063,20190607,231,34,197,0
01M063,20190610,233,31,202,0
01M063,20190612,233,14,217,2
01M063,20190613,233,21,211,1
01M063,20190614,233,23,209,1
01M063,20190617,231,27,204,0
01M063,20190618,231,23,208,0
01M063,20190619,231,25,205,1
01M063,20190620,231,38,193,0
01M063,20190621,231,35,196,0
01M063,20190624,231,42,189,0
01M063,20190625,231,71,160,0
01M063,20190626,231,76,155,0
01M064,20180905,233,20,213,0
01M064,20180906,233,21,212,0
01M064,20180907,232,18,214,0
01M064,20180912,233,19,214,0
01M064,20180913,233,20,213,0
01M064,20180914,233,21,212,0
01M064,20180917,232,20,212,0
01M064,20180918,227,15,212,0
01M064,20180920,227,11,216,0
01M064,20180921,227,13,214,0
01M064,20180924,227,10,217,0
01M064,20180925,226,18,208,0
01M064,20180926,226,15,211,0
01M064,20180927,226,6,220,0
01M064,20180928,226,29,197,0
01M064,20181001,226,13,213,0
01M064,20181002,226,16,210,0
01M064,20181003,225,16,209,0
01M064,20181004,225,13,212,0
01M064,20181005,225,17,208,0
01M064,20181009,225,19,206,0
01M064,20181010,224,13,211,0
01M064,20181011,224,20,204,0
01M064,20181012,224,22,202,0
01M064,20181015,224,16,208,0
01M064,20181016,224,18,206,0
01M064,20181017,224,17,207,0
01M064,20181018,224,11,213,0
01M064,20181019,222,15,207,0
01M064,20181022,222,25,197,0
01M064,20181023,222,15,207,0
01M064,20181024,222,29,193,0
01M064,20181025,222,15,207,0
01M064,20181026,222,15,207,0
01M064,20181029,223,25,198,0
01M064,20181030,223,22,201,0
01M064,20181031,223,28,195,0
01M064,20181101,225,23,202,0
01M064,20181102,225,16,209,0
01M064,20181105,225,25,200,0
01M064,20181107,225,3,222,0
01M064,20181108,225,14,211,0
01M064,20181109,225,25,200,0
01M064,20181113,225,27,198,0
01M064,20181114,225,11,214,0
01M064,20181115,225,78,147,0
01M064,20181116,227,58,169,0
01M064,20181119,227,7,220,0
01M064,20181120,227,24,203,0
01M064,20181121,227,34,193,0
01M064,20181126,231,21,210,0
01M064,20181127,231,20,211,0
01M064,20181128,232,11,200,21
01M064,20181129,232,19,213,0
01M064,20181130,232,31,201,0
01M064,20181203,232,25,207,0
01M064,20181204,232,18,214,0
01M064,20181205,232,18,214,0
01M064,20181206,232,17,215,0
01M064,20181207,232,19,213,0
01M064,20181210,232,25,207,0
01M064,20181211,232,22,210,0
01M064,20181212,232,21,211,0
01M064,20181213,232,27,205,0
01M064,20181214,232,16,216,0
01M064,20181217,232,32,200,0
01M064,20181218,232,32,200,0
01M064,20181219,232,24,208,0
01M064,20181220,232,17,215,0
01M064,20181221,232,40,192,0
01M064,20190102,232,47,185,0
01M064,20190103,232,24,208,0
01M064,20190104,232,37,195,0
01M064,20190107,234,25,209,0
01M064,20190108,234,25,209,0
01M064,20190109,234,28,206,0
01M064,20190110,234,26,208,0
01M064,20190111,234,32,202,0
01M064,20190114,234,30,204,0
01M064,20190115,234,22,212,0
01M064,20190116,235,22,213,0
01M064,20190117,235,40,195,0
01M064,20190118,235,42,193,0
01M064,20190122,235,54,181,0
01M064,20190123,235,20,215,0
01M064,20190124,235,25,210,0
01M064,20190125,235,15,220,0
01M064,20190128,235,20,215,0
01M064,20190129,235,19,216,0
01M064,20190130,235,26,209,0
01M064,20190131,235,123,112,0
01M064,20190201,235,26,209,0
01M064,20190204,235,30,205,0
01M064,20190206,233,20,213,0
01M064,20190207,233,17,216,0
01M064,20190208,233,26,207,0
01M064,20190211,233,23,210,0
01M064,20190212,233,45,188,0
01M064,20190213,233,23,210,0
01M064,20190214,233,21,212,0
01M064,20190215,233,35,198,0
01M064,20190225,231,27,204,0
01M064,20190226,231,11,220,0
01M064,20190227,231,21,210,0
01M064,20190228,231,17,214,0
01M064,20190301,231,35,196,0
01M064,20190305,231,28,203,0
01M064,20190306,231,25,206,0
01M064,20190307,231,34,197,0
01M064,20190308,231,21,210,0
01M064,20190311,231,30,201,0
01M064,20190312,231,27,204,0
01M064,20190313,231,28,203,0
01M064,20190314,231,91,140,0
01M064,20190315,231,28,203,0
01M064,20190318,230,22,208,0
01M064,20190319,230,13,217,0
01M064,20190320,230,17,213,0
01M064,20190321,230,19,211,0
01M064,20190322,230,34,196,0
01M064,20190325,230,25,205,0
01M064,20190326,230,19,189,22
01M064,20190327,230,21,209,0
01M064,20190328,230,17,213,0
01M064,20190329,229,14,215,0
01M064,20190401,229,25,204,0
01M064,20190402,229,19,210,0
01M064,20190403,229,12,217,0
01M064,20190404,229,19,210,0
01M064,20190405,229,20,209,0
01M064,20190408,229,23,206,0
01M064,20190409,229,19,210,0
01M064,20190410,229,14,215,0
01M064,20190411,229,25,204,0
01M064,20190412,229,21,208,0
01M064,20190415,228,38,190,0
01M064,20190416,228,15,213,0
01M064,20190417,228,23,205,0
01M064,20190418,228,35,193,0
01M064,20190429,226,29,197,0
01M064,20190430,227,24,203,0
01M064,20190501,227,15,212,0
01M064,20190502,227,17,210,0
01M064,20190503,227,24,203,0
01M064,20190506,227,20,207,0
01M064,20190507,227,20,207,0
01M064,20190508,227,14,213,0
01M064,20190509,227,14,213,0
01M064,20190510,227,33,194,0
01M064,20190513,227,32,195,0
01M064,20190514,226,26,200,0
01M064,20190515,226,18,208,0
01M064,20190516,226,18,208,0
01M064,20190517,226,24,202,0
01M064,20190520,226,27,199,0
01M064,20190521,226,17,209,0
01M064,20190522,226,24,202,0
01M064,20190523,226,35,191,0
01M064,20190524,226,37,189,0
01M064,20190528,226,26,200,0
01M064,20190529,226,20,206,0
01M064,20190530,226,22,204,0
01M064,20190531,226,14,212,0
01M064,20190603,226,28,198,0
01M064,20190605,226,28,198,0
01M064,20190607,226,30,196,0
01M064,20190610,226,27,199,0
01M064,20190612,226,19,207,0
01M064,20190613,226,33,193,0
01M064,20190614,226,37,189,0
01M064,20190617,226,41,185,0
01M064,20190618,226,45,181,0
01M064,20190619,226,36,190,0
01M064,20190620,226,52,174,0
01M064,20190621,226,64,162,0
01M064,20190624,226,77,149,0
01M064,20190625,226,87,139,0
01M064,20190626,226,94,132,0
01M110,20180905,375,15,360,0
01M110,20180906,375,13,362,0
01M110,20180907,375,16,359,0
01M110,20180912,373,15,358,0
01M110,20180913,373,11,362,0
01M110,20180914,373,11,362,0
01M110,20180917,373,17,356,0
01M110,20180918,373,22,351,0
01M110,20180920,373,13,360,0
01M110,20180921,373,18,355,0
01M110,20180924,373,17,356,0
01M110,20180925,374,25,349,0
01M110,20180926,374,17,357,0
01M110,20180927,373,16,357,0
01M110,20180928,373,22,351,0
01M110,20181001,373,20,353,0
01M110,20181002,374,18,356,0
01M110,20181003,374,13,361,0
01M110,20181004,374,15,359,0
01M110,20181005,373,14,359,0
01M110,20181009,373,13,360,0
01M110,20181010,373,15,358,0
01M110,20181011,373,15,358,0
01M110,20181012,373,18,355,0
01M110,20181015,372,19,353,0
01M110,20181016,372,15,357,0
01M110,20181017,372,17,355,0
01M110,20181018,372,17,355,0
01M110,20181019,372,16,356,0
01M110,20181022,372,22,350,0
01M110,20181023,372,16,356,0
01M110,20181024,372,18,354,0
01M110,20181025,372,23,349,0
01M110,20181026,372,24,348,0
01M110,20181029,372,27,345,0
01M110,20181030,371,19,352,0
01M110,20181031,372,28,344,0
01M110,20181101,372,28,344,0
01M110,20181102,371,23,348,0
01M110,20181105,371,30,341,0
01M110,20181107,371,17,354,0
01M110,20181108,371,18,353,0
01M110,20181109,370,23,347,0
01M110,20181113,369,28,341,0
01M110,20181114,367,23,344,0
01M110,20181115,368,57,311,0
01M110,20181116,368,42,326,0
01M110,20181119,367,17,350,0
01M110,20181120,367,20,347,0
01M110,20181121,367,47,320,0
01M110,20181126,367,24,343,0
01M110,20181127,366,13,353,0
01M110,20181128,366,14,352,0
01M110,20181129,366,10,356,0
01M110,20181130,366,24,342,0
01M110,20181203,364,13,351,0
01M110,20181204,364,6,358,0
01M110,20181205,364,6,358,0
01M110,20181206,364,13,351,0
01M110,20181207,364,21,343,0
01M110,20181210,364,19,345,0
01M110,20181211,364,21,343,0
01M110,20181212,364,18,346,0
01M110,20181213,364,11,353,0
01M110,20181214,364,21,343,0
01M110,20181217,364,19,345,0
01M110,20181218,364,21,343,0
01M110,20181219,363,21,342,0
01M110,20181220,363,32,331,0
01M110,20181221,363,52,311,0
01M110,20190102,358,37,321,0
01M110,20190103,358,27,331,0
01M110,20190104,358,31,327,0
01M110,20190107,358,19,339,0
01M110,20190108,360,10,350,0
01M110,20190109,362,12,350,0
01M110,20190110,362,16,346,0
01M110,20190111,362,22,340,0
01M110,20190114,361,19,342,0
01M110,20190115,362,13,349,0
01M110,20190116,362,13,349,0
01M110,20190117,362,22,340,0
01M110,20190118,362,38,324,0
01M110,20190122,361,49,312,0
01M110,20190123,362,24,338,0
01M110,20190124,362,22,340,0
01M110,20190125,362,16,346,0
01M110,20190128,365,10,355,0
01M110,20190129,366,19,347,0
01M110,20190130,366,19,347,0
01M110,20190131,366,117,249,0
01M110,20190201,366,37,329,0
01M110,20190204,366,33,333,0
01M110,20190206,366,17,349,0
01M110,20190207,366,17,349,0
01M110,20190208,365,16,349,0
01M110,20190211,365,19,346,0
01M110,20190212,363,22,341,0
01M110,20190213,363,15,312,36
01M110,20190214,363,19,344,0
01M110,20190215,362,37,325,0
01M110,20190225,362,30,332,0
01M110,20190226,362,12,350,0
01M110,20190227,363,8,355,0
01M110,20190228,363,16,347,0
01M110,20190301,363,21,342,0
01M110,20190305,362,10,352,0
01M110,20190306,362,8,354,0
01M110,20190307,362,13,349,0
01M110,20190308,362,18,344,0
01M110,20190311,362,19,343,0
01M110,20190312,362,20,342,0
01M110,20190313,362,22,340,0
01M110,20190314,362,44,318,0
01M110,20190315,362,19,343,0
01M110,20190318,362,24,338,0
01M110,20190319,362,19,343,0
01M110,20190320,362,17,345,0
01M110,20190321,362,23,339,0
01M110,20190322,362,26,336,0
01M110,20190325,362,28,334,0
01M110,20190326,362,18,344,0
01M110,20190327,361,24,337,0
01M110,20190328,361,18,343,0
01M110,20190329,361,18,343,0
01M110,20190401,361,17,344,0
01M110,20190402,361,10,351,0
01M110,20190403,363,11,352,0
01M110,20190404,363,17,346,0
01M110,20190405,363,26,337,0
01M110,20190408,363,31,332,0
01M110,20190409,363,17,346,0
01M110,20190410,363,16,347,0
01M110,20190411,363,14,349,0
01M110,20190412,363,19,344,0
01M110,20190415,363,23,340,0
01M110,20190416,363,13,350,0
01M110,20190417,362,20,342,0
01M110,20190418,362,33,329,0
01M110,20190429,361,23,338,0
01M110,20190430,361,21,340,0
01M110,20190501,361,10,351,0
01M110,20190502,361,17,344,0
01M110,20190503,361,31,330,0
01M110,20190506,361,24,337,0
01M110,20190507,361,14,347,0
01M110,20190508,361,22,339,0
01M110,20190509,361,19,342,0
01M110,20190510,361,25,336,0
01M110,20190513,361,29,332,0
01M110,20190514,361,18,343,0
01M110,20190515,361,17,344,0
01M110,20190516,361,14,347,0
01M110,20190517,361,22,339,0
01M110,20190520,361,25,336,0
01M110,20190521,361,13,348,0
01M110,20190522,361,15,346,0
01M110,20190523,361,20,341,0
01M110,20190524,361,27,334,0
01M110,20190528,361,20,341,0
01M110,20190529,361,19,341,1
01M110,20190530,361,7,353,1
01M110,20190531,361,24,337,0
01M110,20190603,361,21,340,0
01M110,20190605,361,38,323,0
01M110,20190607,361,27,334,0
01M110,20190610,361,27,334,0
01M110,20190612,361,17,344,0
01M110,20190613,361,25,336,0
01M110,20190614,361,27,334,0
01M110,20190617,359,31,328,0
01M110,20190618,359,40,319,0
01M110,20190619,359,28,330,1
01M110,20190620,359,34,325,0
01M110,20190621,359,36,322,1
01M110,20190624,359,50,308,1
01M110,20190625,359,76,283,0
01M110,20190626,359,76,283,0
01M134,20180905,266,32,234,0
01M134,20180906,267,26,241,0
01M134,20180907,269,31,238,0
01M134,20180912,269,31,238,0
01M134,20180913,273,13,260,0
01M134,20180914,274,22,252,0
01M134,20180917,275,27,248,0
01M134,20180918,274,16,258,0
01M134,20180920,273,19,254,0
01M134,20180921,274,15,259,0
01M134,20180924,274,20,254,0
01M134,20180925,273,31,242,0
01M134,20180926,273,23,250,0
01M134,20180927,274,19,255,0
01M134,20180928,274,39,235,0
01M134,20181001,274,23,251,0
01M134,20181002,273,29,244,0
01M134,20181003,273,13,260,0
01M134,20181004,273,12,261,0
01M134,20181005,272,20,252,0
01M134,20181009,272,17,255,0
01M134,20181010,272,33,239,0
01M134,20181011,273,22,251,0
01M134,20181012,273,22,251,0
01M134,20181015,274,37,237,0
01M134,20181016,276,28,248,0
01M134,20181017,276,26,250,0
01M134,20181018,276,26,250,0
01M134,20181019,277,23,254,0
01M134,20181022,279,23,256,0
01M134,20181023,280,18,262,0
01M134,20181024,280,16,264,0
01M134,20181025,280,17,263,0
01M134,20181026,280,22,258,0
01M134,20181029,279,35,244,0
01M134,20181030,281,18,263,0
01M134,20181031,281,33,248,0
01M134,20181101,281,38,243,0
01M134,20181102,281,21,260,0
01M134,20181105,282,31,251,0
01M134,20181107,283,18,265,0
01M134,20181108,283,24,259,0
01M134,20181109,283,30,253,0
01M134,20181113,283,23,260,0
01M134,20181114,285,23,262,0
01M134,20181115,285,82,203,0
01M134,20181116,285,48,237,0
01M134,20181119,285,23,262,0
01M134,20181120,288,17,271,0
01M134,20181121,288,54,234,0
01M134,20181126,288,31,257,0
01M134,20181127,289,13,276,0
01M134,20181128,290,21,269,0
01M134,20181129,290,19,271,0
01M134,20181130,293,22,271,0
01M134,20181203,294,21,273,0
01M134,20181204,294,18,276,0
01M134,20181205,294,20,274,0
01M134,20181206,294,22,272,0
01M134,20181207,295,33,262,0
01M134,20181210,295,20,275,0
01M134,20181211,295,12,283,0
01M134,20181212,295,25,270,0
01M134,20181213,296,31,265,0
01M134,20181214,295,39,256,0
01M134,20181217,295,27,268,0
01M134,20181218,296,23,273,0
01M134,20181219,294,22,272,0
01M134,20181220,295,17,278,0
01M134,20181221,295,69,226,0
01M134,20190102,295,49,246,0
01M134,20190103,295,24,271,0
01M134,20190104,296,39,257,0
01M134,20190107,296,26,270,0
01M134,20190108,297,35,262,0
01M134,20190109,297,32,265,0
01M134,20190110,297,34,263,0
01M134,20190111,296,36,260,0
01M134,20190114,297,33,264,0
01M134,20190115,297,32,265,0
01M134,20190116,297,19,278,0
01M134,20190117,297,34,263,0
01M134,20190118,297,48,249,0
01M134,20190122,297,48,249,0
01M134,20190123,297,43,254,0
01M134,20190124,297,53,244,0
01M134,20190125,297,31,266,0
01M134,20190128,297,22,275,0
01M134,20190129,298,23,275,0
01M134,20190130,297,26,271,0
01M134,20190131,297,155,142,0
01M134,20190201,296,36,260,0
01M134,20190204,297,31,266,0
01M134,20190206,297,18,279,0
01M134,20190207,297,16,281,0
01M134,20190208,297,23,274,0
01M134,20190211,299,18,281,0
01M134,20190212,298,46,252,0
01M134,20190213,298,24,257,17
01M134,20190214,299,19,280,0
01M134,20190215,299,47,252,0
01M134,20190225,298,21,277,0
01M134,20190226,298,23,275,0
01M134,20190227,298,19,279,0
01M134,20190228,298,28,270,0
01M134,20190301,298,38,260,0
01M134,20190305,298,33,265,0
01M134,20190306,297,29,268,0
01M134,20190307,298,36,262,0
01M134,20190308,298,32,266,0
01M134,20190311,298,34,264,0
01M134,20190312,298,18,280,0
01M134,20190313,298,24,274,0
01M134,20190314,298,86,212,0
01M134,20190315,298,25,273,0
01M134,20190318,298,18,280,0
01M134,20190319,298,20,278,0
01M134,20190320,298,17,281,0
01M134,20190321,298,25,273,0
01M134,20190322,298,36,262,0
01M134,20190325,298,30,268,0
01M134,20190326,298,33,265,0
01M134,20190327,298,20,278,0
01M134,20190328,298,19,279,0
01M134,20190329,298,35,263,0
01M134,20190401,298,26,272,0
01M134,20190402,298,20,278,0
01M134,20190403,298,9,289,0
01M134,20190404,297,23,274,0
01M134,20190405,297,33,264,0
01M134,20190408,297,16,281,0
01M134,20190409,297,18,279,0
01M134,20190410,297,13,284,0
01M134,20190411,296,33,263,0
01M134,20190412,296,45,251,0
01M134,20190415,295,35,260,0
01M134,20190416,295,25,270,0
01M134,20190417,294,12,282,0
01M134,20190418,294,42,252,0
01M134,20190429,294,32,262,0
01M134,20190430,294,28,266,0
01M134,20190501,294,15,279,0
01M134,20190502,294,13,281,0
01M134,20190503,294,34,260,0
01M134,20190506,294,24,270,0
01M134,20190507,292,20,272,0
01M134,20190508,292,20,272,0
01M134,20190509,292,21,271,0
01M134,20190510,292,43,249,0
01M134,20190513,291,33,258,0
01M134,20190514,291,23,268,0
01M134,20190515,291,38,253,0
01M134,20190516,291,27,264,0
01M134,20190517,291,34,257,0
01M134,20190520,291,34,257,0
01M134,20190521,291,21,270,0
01M134,20190522,291,21,270,0
01M134,20190523,291,42,249,0
01M134,20190524,291,36,255,0
01M134,20190528,292,35,257,0
01M134,20190529,292,23,269,0
01M134,20190530,292,21,271,0
01M134,20190531,292,30,262,0
01M134,20190603,292,42,250,0
01M134,20190605,292,38,254,0
01M134,20190607,292,33,259,0
01M134,20190610,292,58,234,0
01M134,20190612,292,29,263,0
01M134,20190613,292,31,261,0
01M134,20190614,292,37,255,0
01M134,20190617,290,33,257,0
01M134,20190618,290,42,248,0
01M134,20190619,290,35,255,0
01M134,20190620,290,46,244,0
01M134,20190621,290,85,205,0
01M134,20190624,290,113,177,0
01M134,20190625,290,123,167,0
01M134,20190626,290,118,172,0
01M140,20180905,378,47,331,0
01M140,20180906,379,40,339,0
01M140,20180907,381,39,342,0
01M140,20180912,385,24,361,0
01M140,20180913,383,19,364,0
01M140,20180914,383,31,352,0
01M140,20180917,380,27,353,0
01M140,20180918,381,29,352,0
01M140,20180920,382,31,351,0
01M140,20180921,386,50,336,0
01M140,20180924,386,32,354,0
01M140,20180925,386,46,340,0
01M140,20180926,387,42,345,0
01M140,20180927,388,27,361,0
01M140,20180928,388,58,330,0
01M140,20181001,387,31,356,0
01M140,20181002,386,40,346,0
01M140,20181003,386,18,368,0
01M140,20181004,386,29,357,0
01M140,20181005,386,29,357,0
01M140,20181009,385,23,362,0
01M140,20181010,387,32,355,0
01M140,20181011,387,40,347,0
01M140,20181012,386,43,343,0
01M140,20181015,386,39,347,0
01M140,20181016,386,28,358,0
01M140,20181017,386,36,350,0
01M140,20181018,386,25,361,0
01M140,20181019,385,52,333,0
01M140,20181022,384,32,352,0
01M140,20181023,382,34,348,0
01M140,20181024,383,28,355,0
01M140,20181025,383,28,355,0
01M140,20181026,385,42,343,0
01M140,20181029,386,42,344,0
01M140,20181030,387,23,364,0
01M140,20181031,385,46,339,0
01M140,20181101,385,42,343,0
01M140,20181102,385,40,345,0
01M140,20181105,384,18,366,0
01M140,20181107,384,16,368,0
01M140,20181108,383,21,362,0
01M140,20181109,383,35,348,0
01M140,20181113,382,46,336,0
01M140,20181114,383,31,352,0
01M140,20181115,383,96,287,0
01M140,20181116,383,72,311,0
01M140,20181119,383,33,350,0
01M140,20181120,383,25,358,0
01M140,20181121,383,60,323,0
01M140,20181126,384,32,352,0
01M140,20181127,386,24,362,0
01M140,20181128,386,36,350,0
01M140,20181129,386,34,352,0
01M140,20181130,386,34,352,0
01M140,20181203,385,26,359,0
01M140,20181204,386,26,360,0
01M140,20181205,386,32,354,0
01M140,20181206,386,35,351,0
01M140,20181207,385,43,342,0
01M140,20181210,386,47,339,0
01M140,20181211,385,38,347,0
01M140,20181212,384,38,346,0
01M140,20181213,383,32,351,0
01M140,20181214,383,53,330,0
01M140,20181217,383,49,334,0
01M140,20181218,383,42,341,0
01M140,20181219,383,39,344,0
01M140,20181220,382,34,348,0
01M140,20181221,382,65,317,0
01M140,20190102,383,60,323,0
01M140,20190103,383,54,329,0
01M140,20190104,383,49,334,0
01M140,20190107,383,31,352,0
01M140,20190108,383,35,348,0
01M140,20190109,383,38,345,0
01M140,20190110,383,41,342,0
01M140,20190111,383,46,337,0
01M140,20190114,384,45,339,0
01M140,20190115,383,28,355,0
01M140,20190116,383,31,352,0
01M140,20190117,380,31,349,0
01M140,20190118,380,69,311,0
01M140,20190122,381,67,314,0
01M140,20190123,382,30,352,0
01M140,20190124,382,43,339,0
01M140,20190125,382,25,357,0
01M140,20190128,384,49,335,0
01M140,20190129,384,33,351,0
01M140,20190130,385,34,351,0
01M140,20190131,385,186,199,0
01M140,20190201,385,44,341,0
01M140,20190204,386,35,351,0
01M140,20190206,384,23,361,0
01M140,20190207,384,22,362,0
01M140,20190208,384,42,342,0
01M140,20190211,383,31,352,0
01M140,20190212,383,75,308,0
01M140,20190213,383,41,342,0
01M140,20190214,383,24,359,0
01M140,20190215,383,39,344,0
01M140,20190225,382,52,330,0
01M140,20190226,382,41,341,0
01M140,20190227,381,50,331,0
01M140,20190228,380,37,343,0
01M140,20190301,380,52,328,0
01M140,20190305,380,20,360,0
01M140,20190306,380,35,345,0
01M140,20190307,380,42,338,0
01M140,20190308,380,46,334,0
01M140,20190311,380,28,352,0
01M140,20190312,380,32,348,0
01M140,20190313,381,21,360,0
01M140,20190314,381,86,295,0
01M140,20190315,381,39,342,0
01M140,20190318,381,24,357,0
01M140,20190319,381,28,353,0
01M140,20190320,380,28,352,0
01M140,20190321,380,45,335,0
01M140,20190322,380,62,318,0
01M140,20190325,380,28,352,0
01M140,20190326,380,42,338,0
01M140,20190327,380,38,342,0
01M140,20190328,380,36,344,0
01M140,20190329,380,49,331,0
01M140,20190401,380,32,348,0
01M140,20190402,380,27,353,0
01M140,20190403,380,35,345,0
01M140,20190404,380,39,341,0
01M140,20190405,381,39,342,0
